v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
adaboost_smote,54,2169,8107,119,0.0242914979757085,0.312138728323699,0.0450751252086811,34828,3,3,45,0.0170839554381532,206
adaboost_none,0,4,10272,173,0,0,NaN,34828,3,3,45,0.0170839554381532,206
xgboost_under,93,4283,5993,80,0.0212522851919561,0.53757225433526,0.0408881072763245,34828,3,3,45,0.0170839554381532,206
xgboost_over,28,1099,9177,145,0.0248447204968944,0.161849710982659,0.0430769230769231,34828,3,3,45,0.0170839554381532,206
xgboost_smote,46,1880,8396,127,0.023883696780893,0.265895953757225,0.0438303954263935,34828,3,3,45,0.0170839554381532,206
xgboost_none,0,0,10276,173,NaN,0,NaN,34828,3,3,45,0.0170839554381532,206
randomforest_under,93,4000,6276,80,0.0227217200097728,0.53757225433526,0.0436005625879044,34828,3,3,45,0.0170839554381532,206
randomforest_over,0,0,10276,173,NaN,0,NaN,34828,3,3,45,0.0170839554381532,206
randomforest_smote,10,358,9918,163,0.0271739130434783,0.0578034682080925,0.0369685767097967,34828,3,3,45,0.0170839554381532,206
randomforest_none,0,0,10276,173,NaN,0,NaN,34828,3,3,45,0.0170839554381532,206
c50_under,95,4945,5331,78,0.0188492063492063,0.549132947976879,0.0364473431805103,34828,3,3,45,0.0170839554381532,206
c50_over,4,236,10040,169,0.0166666666666667,0.023121387283237,0.0193704600484261,34828,3,3,45,0.0170839554381532,206
c50_smote,48,2821,7455,125,0.0167305681422098,0.277456647398844,0.0315581854043392,34828,3,3,45,0.0170839554381532,206
c50_none,0,0,10276,173,NaN,0,NaN,34828,3,3,45,0.0170839554381532,206
adaboost_under,147,6540,5195,55,0.0219829519964109,0.727722772277228,0.0426767310204674,39790,3,3,42,0.0172153807489319,207
adaboost_over,0,0,11735,202,NaN,0,NaN,39790,3,3,42,0.0172153807489319,207
adaboost_smote,55,2500,9235,147,0.0215264187866928,0.272277227722772,0.039898440333696,39790,3,3,42,0.0172153807489319,207
adaboost_none,0,2,11733,202,0,0,NaN,39790,3,3,42,0.0172153807489319,207
xgboost_under,114,4878,6857,88,0.0228365384615385,0.564356435643564,0.0438968040046207,39790,3,3,42,0.0172153807489319,207
xgboost_over,52,1451,10284,150,0.0345974717232202,0.257425742574257,0.0609970674486804,39790,3,3,42,0.0172153807489319,207
xgboost_smote,52,2260,9475,150,0.0224913494809689,0.257425742574257,0.0413683373110581,39790,3,3,42,0.0172153807489319,207
xgboost_none,0,0,11735,202,NaN,0,NaN,39790,3,3,42,0.0172153807489319,207
randomforest_under,119,4938,6797,83,0.0235317381846945,0.589108910891089,0.0452557520441149,39790,3,3,42,0.0172153807489319,207
randomforest_over,0,0,11735,202,NaN,0,NaN,39790,3,3,42,0.0172153807489319,207
randomforest_smote,11,444,11291,191,0.0241758241758242,0.0544554455445545,0.0334855403348554,39790,3,3,42,0.0172153807489319,207
randomforest_none,0,0,11735,202,NaN,0,NaN,39790,3,3,42,0.0172153807489319,207
c50_under,91,5602,6133,111,0.0159845424205164,0.450495049504951,0.0308736217133164,39790,3,3,42,0.0172153807489319,207
c50_over,1,235,11500,201,0.00423728813559322,0.00495049504950495,0.0045662100456621,39790,3,3,42,0.0172153807489319,207
c50_smote,70,3358,8377,132,0.0204200700116686,0.346534653465347,0.0385674931129477,39790,3,3,42,0.0172153807489319,207
c50_none,0,0,11735,202,NaN,0,NaN,39790,3,3,42,0.0172153807489319,207
adaboost_under,142,6061,4974,61,0.0228921489601806,0.699507389162562,0.0443334374024352,37459,4,5,45,0.0185803144771617,208
adaboost_over,0,2,11033,203,0,0,NaN,37459,4,5,45,0.0185803144771617,208
adaboost_smote,60,2443,8592,143,0.0239712345185777,0.295566502463054,0.0443458980044346,37459,4,5,45,0.0185803144771617,208
adaboost_none,1,9,11026,202,0.1,0.00492610837438424,0.00938967136150235,37459,4,5,45,0.0185803144771617,208
xgboost_under,118,4674,6361,85,0.0246243739565943,0.58128078817734,0.0472472472472472,37459,4,5,45,0.0185803144771617,208
xgboost_over,34,1552,9483,169,0.021437578814628,0.167487684729064,0.0380100614868642,37459,4,5,45,0.0185803144771617,208
xgboost_smote,53,2130,8905,150,0.0242785158039395,0.261083743842365,0.0444258172673931,37459,4,5,45,0.0185803144771617,208
xgboost_none,0,1,11034,203,0,0,NaN,37459,4,5,45,0.0185803144771617,208
randomforest_under,123,4589,6446,80,0.0261035653650255,0.605911330049261,0.0500508646998983,37459,4,5,45,0.0185803144771617,208
randomforest_over,0,0,11035,203,NaN,0,NaN,37459,4,5,45,0.0185803144771617,208
randomforest_smote,16,482,10553,187,0.0321285140562249,0.0788177339901478,0.0456490727532097,37459,4,5,45,0.0185803144771617,208
randomforest_none,0,0,11035,203,NaN,0,NaN,37459,4,5,45,0.0185803144771617,208
c50_under,148,6036,4999,55,0.0239327296248383,0.729064039408867,0.0463441365273211,37459,4,5,45,0.0185803144771617,208
c50_over,7,271,10764,196,0.0251798561151079,0.0344827586206897,0.0291060291060291,37459,4,5,45,0.0185803144771617,208
c50_smote,69,3087,7948,134,0.0218631178707224,0.339901477832512,0.0410836558499553,37459,4,5,45,0.0185803144771617,208
c50_none,0,0,11035,203,NaN,0,NaN,37459,4,5,45,0.0185803144771617,208
adaboost_under,76,5956,5889,50,0.0125994694960212,0.603174603174603,0.0246833387463462,39901,4,4,34,0.0106764241497707,209
adaboost_over,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
adaboost_smote,35,2353,9492,91,0.0146566164154104,0.277777777777778,0.0278440731901352,39901,4,4,34,0.0106764241497707,209
adaboost_none,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
xgboost_under,73,4928,6917,53,0.0145970805838832,0.579365079365079,0.0284766920226253,39901,4,4,34,0.0106764241497707,209
xgboost_over,19,1097,10748,107,0.0170250896057348,0.150793650793651,0.0305958132045089,39901,4,4,34,0.0106764241497707,209
xgboost_smote,36,2103,9742,90,0.0168302945301543,0.285714285714286,0.0317880794701987,39901,4,4,34,0.0106764241497707,209
xgboost_none,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
randomforest_under,72,4314,7531,54,0.0164158686730506,0.571428571428571,0.0319148936170213,39901,4,4,34,0.0106764241497707,209
randomforest_over,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
randomforest_smote,6,462,11383,120,0.0128205128205128,0.0476190476190476,0.0202020202020202,39901,4,4,34,0.0106764241497707,209
randomforest_none,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
c50_under,75,5424,6421,51,0.0136388434260775,0.595238095238095,0.0266666666666667,39901,4,4,34,0.0106764241497707,209
c50_over,5,204,11641,121,0.0239234449760766,0.0396825396825397,0.0298507462686567,39901,4,4,34,0.0106764241497707,209
c50_smote,40,3058,8787,86,0.012911555842479,0.317460317460317,0.0248138957816377,39901,4,4,34,0.0106764241497707,209
c50_none,0,0,11845,126,NaN,0,NaN,39901,4,4,34,0.0106764241497707,209
adaboost_under,167,7640,6509,72,0.0213910593057512,0.698744769874477,0.0415113099676858,47959,4,5,35,0.0163889989365917,210
adaboost_over,0,2,14147,239,0,0,NaN,47959,4,5,35,0.0163889989365917,210
adaboost_smote,80,3036,11113,159,0.0256739409499358,0.334728033472803,0.0476900149031297,47959,4,5,35,0.0163889989365917,210
adaboost_none,0,4,14145,239,0,0,NaN,47959,4,5,35,0.0163889989365917,210
xgboost_under,136,5651,8498,103,0.0235009504060826,0.569037656903766,0.0451377364752738,47959,4,5,35,0.0163889989365917,210
xgboost_over,60,1991,12158,179,0.0292540224280839,0.251046025104602,0.0524017467248908,47959,4,5,35,0.0163889989365917,210
xgboost_smote,72,2636,11513,167,0.0265878877400295,0.301255230125523,0.0488632507634883,47959,4,5,35,0.0163889989365917,210
xgboost_none,0,0,14149,239,NaN,0,NaN,47959,4,5,35,0.0163889989365917,210
randomforest_under,152,5209,8940,87,0.0283529192314867,0.635983263598326,0.0542857142857143,47959,4,5,35,0.0163889989365917,210
randomforest_over,0,0,14149,239,NaN,0,NaN,47959,4,5,35,0.0163889989365917,210
randomforest_smote,24,582,13567,215,0.0396039603960396,0.100418410041841,0.0568047337278107,47959,4,5,35,0.0163889989365917,210
randomforest_none,0,0,14149,239,NaN,0,NaN,47959,4,5,35,0.0163889989365917,210
c50_under,123,6383,7766,116,0.018905625576391,0.514644351464435,0.0364714603409933,47959,4,5,35,0.0163889989365917,210
c50_over,6,341,13808,233,0.0172910662824208,0.0251046025104603,0.0204778156996587,47959,4,5,35,0.0163889989365917,210
c50_smote,94,3814,10335,145,0.0240532241555783,0.393305439330544,0.0453339763684591,47959,4,5,35,0.0163889989365917,210
c50_none,0,0,14149,239,NaN,0,NaN,47959,4,5,35,0.0163889989365917,210
adaboost_under,119,4989,4071,68,0.0232967893500392,0.636363636363636,0.0449480642115203,30822,6,5,48,0.0193692816819155,211
adaboost_over,0,1,9059,187,0,0,NaN,30822,6,5,48,0.0193692816819155,211
adaboost_smote,57,1878,7182,130,0.0294573643410853,0.304812834224599,0.0537229029217719,30822,6,5,48,0.0193692816819155,211
adaboost_none,0,4,9056,187,0,0,NaN,30822,6,5,48,0.0193692816819155,211
xgboost_under,109,3833,5227,78,0.0276509386098427,0.582887700534759,0.0527972874788084,30822,6,5,48,0.0193692816819155,211
xgboost_over,29,862,8198,158,0.0325476992143659,0.155080213903743,0.0538033395176252,30822,6,5,48,0.0193692816819155,211
xgboost_smote,59,1580,7480,128,0.0359975594874924,0.315508021390374,0.0646221248630887,30822,6,5,48,0.0193692816819155,211
xgboost_none,0,0,9060,187,NaN,0,NaN,30822,6,5,48,0.0193692816819155,211
randomforest_under,112,3711,5349,75,0.029296364111954,0.598930481283422,0.0558603491271821,30822,6,5,48,0.0193692816819155,211
randomforest_over,0,0,9060,187,NaN,0,NaN,30822,6,5,48,0.0193692816819155,211
randomforest_smote,10,247,8813,177,0.0389105058365759,0.053475935828877,0.045045045045045,30822,6,5,48,0.0193692816819155,211
randomforest_none,0,0,9060,187,NaN,0,NaN,30822,6,5,48,0.0193692816819155,211
c50_under,39,1833,7227,148,0.0208333333333333,0.20855614973262,0.0378824672170957,30822,6,5,48,0.0193692816819155,211
c50_over,5,233,8827,182,0.0210084033613445,0.0267379679144385,0.0235294117647059,30822,6,5,48,0.0193692816819155,211
c50_smote,70,2678,6382,117,0.0254730713245997,0.374331550802139,0.0477001703577513,30822,6,5,48,0.0193692816819155,211
c50_none,0,0,9060,187,NaN,0,NaN,30822,6,5,48,0.0193692816819155,211
adaboost_under,134,6347,5745,50,0.0206758216324641,0.728260869565217,0.0402100525131283,40919,4,3,37,0.01571397150468,212
adaboost_over,0,1,12091,184,0,0,NaN,40919,4,3,37,0.01571397150468,212
adaboost_smote,47,2404,9688,137,0.0191758465932273,0.255434782608696,0.0356736242884251,40919,4,3,37,0.01571397150468,212
adaboost_none,0,4,12088,184,0,0,NaN,40919,4,3,37,0.01571397150468,212
xgboost_under,113,5092,7000,71,0.0217098943323727,0.614130434782609,0.0419372796437187,40919,4,3,37,0.01571397150468,212
xgboost_over,41,1389,10703,143,0.0286713286713287,0.222826086956522,0.0508054522924411,40919,4,3,37,0.01571397150468,212
xgboost_smote,59,2351,9741,125,0.0244813278008299,0.320652173913043,0.0454895913646877,40919,4,3,37,0.01571397150468,212
xgboost_none,0,0,12092,184,NaN,0,NaN,40919,4,3,37,0.01571397150468,212
randomforest_under,123,4996,7096,61,0.0240281304942372,0.668478260869565,0.0463888365076372,40919,4,3,37,0.01571397150468,212
randomforest_over,0,0,12092,184,NaN,0,NaN,40919,4,3,37,0.01571397150468,212
randomforest_smote,17,497,11595,167,0.0330739299610895,0.0923913043478261,0.0487106017191977,40919,4,3,37,0.01571397150468,212
randomforest_none,0,0,12092,184,NaN,0,NaN,40919,4,3,37,0.01571397150468,212
c50_under,98,5037,7055,86,0.0190847127555988,0.532608695652174,0.0368490317728896,40919,4,3,37,0.01571397150468,212
c50_over,4,305,11787,180,0.0129449838187702,0.0217391304347826,0.0162271805273834,40919,4,3,37,0.01571397150468,212
c50_smote,78,3782,8310,106,0.0202072538860104,0.423913043478261,0.0385756676557864,40919,4,3,37,0.01571397150468,212
c50_none,0,0,12092,184,NaN,0,NaN,40919,4,3,37,0.01571397150468,212
adaboost_under,121,6917,6104,60,0.0171923842000568,0.668508287292818,0.0335226485662834,44006,4,3,51,0.0135663318638367,213
adaboost_over,0,0,13021,181,NaN,0,NaN,44006,4,3,51,0.0135663318638367,213
adaboost_smote,53,2871,10150,128,0.0181258549931601,0.292817679558011,0.0341384863123994,44006,4,3,51,0.0135663318638367,213
adaboost_none,0,1,13020,181,0,0,NaN,44006,4,3,51,0.0135663318638367,213
xgboost_under,101,5478,7543,80,0.0181036027962,0.558011049723757,0.0350694444444444,44006,4,3,51,0.0135663318638367,213
xgboost_over,29,1441,11580,152,0.0197278911564626,0.160220994475138,0.0351302241066021,44006,4,3,51,0.0135663318638367,213
xgboost_smote,45,2487,10534,136,0.0177725118483412,0.248618784530387,0.0331736085514191,44006,4,3,51,0.0135663318638367,213
xgboost_none,0,0,13021,181,NaN,0,NaN,44006,4,3,51,0.0135663318638367,213
randomforest_under,102,5049,7972,79,0.0198019801980198,0.56353591160221,0.0382595648912228,44006,4,3,51,0.0135663318638367,213
randomforest_over,0,0,13021,181,NaN,0,NaN,44006,4,3,51,0.0135663318638367,213
randomforest_smote,10,455,12566,171,0.021505376344086,0.0552486187845304,0.0309597523219814,44006,4,3,51,0.0135663318638367,213
randomforest_none,0,0,13021,181,NaN,0,NaN,44006,4,3,51,0.0135663318638367,213
c50_under,87,5991,7030,94,0.0143139190523198,0.480662983425414,0.0277999680460137,44006,4,3,51,0.0135663318638367,213
c50_over,7,256,12765,174,0.026615969581749,0.0386740331491713,0.0315315315315315,44006,4,3,51,0.0135663318638367,213
c50_smote,66,3819,9202,115,0.016988416988417,0.364640883977901,0.0324643384161338,44006,4,3,51,0.0135663318638367,213
c50_none,0,0,13021,181,NaN,0,NaN,44006,4,3,51,0.0135663318638367,213
adaboost_under,153,6775,5817,63,0.0220842956120092,0.708333333333333,0.0428331466965286,42692,4,5,44,0.0166073268996533,214
adaboost_over,0,0,12592,216,NaN,0,NaN,42692,4,5,44,0.0166073268996533,214
adaboost_smote,70,2837,9755,146,0.0240798073615411,0.324074074074074,0.0448286903618316,42692,4,5,44,0.0166073268996533,214
adaboost_none,1,7,12585,215,0.125,0.00462962962962963,0.00892857142857143,42692,4,5,44,0.0166073268996533,214
xgboost_under,131,5260,7332,85,0.0242997588573549,0.606481481481482,0.0467273051542715,42692,4,5,44,0.0166073268996533,214
xgboost_over,42,1666,10926,174,0.0245901639344262,0.194444444444444,0.0436590436590437,42692,4,5,44,0.0166073268996533,214
xgboost_smote,58,2413,10179,158,0.0234722784297855,0.268518518518519,0.0431708224786007,42692,4,5,44,0.0166073268996533,214
xgboost_none,0,0,12592,216,NaN,0,NaN,42692,4,5,44,0.0166073268996533,214
randomforest_under,129,5134,7458,87,0.0245107353220597,0.597222222222222,0.0470888848329987,42692,4,5,44,0.0166073268996533,214
randomforest_over,0,0,12592,216,NaN,0,NaN,42692,4,5,44,0.0166073268996533,214
randomforest_smote,15,470,12122,201,0.0309278350515464,0.0694444444444444,0.0427960057061341,42692,4,5,44,0.0166073268996533,214
randomforest_none,0,0,12592,216,NaN,0,NaN,42692,4,5,44,0.0166073268996533,214
c50_under,122,6195,6397,94,0.0193129650150388,0.564814814814815,0.0373488443287923,42692,4,5,44,0.0166073268996533,214
c50_over,6,275,12317,210,0.0213523131672598,0.0277777777777778,0.0241448692152917,42692,4,5,44,0.0166073268996533,214
c50_smote,79,3579,9013,137,0.0215965008201203,0.365740740740741,0.0407847186370676,42692,4,5,44,0.0166073268996533,214
c50_none,0,0,12592,216,NaN,0,NaN,42692,4,5,44,0.0166073268996533,214
adaboost_under,63,7586,6914,37,0.00823637076742058,0.63,0.016260162601626,48665,4,4,45,0.00801397308126991,215
adaboost_over,0,0,14500,100,NaN,0,NaN,48665,4,4,45,0.00801397308126991,215
adaboost_smote,25,2762,11738,75,0.00897021887334051,0.25,0.0173190162798753,48665,4,4,45,0.00801397308126991,215
adaboost_none,0,1,14499,100,0,0,NaN,48665,4,4,45,0.00801397308126991,215
xgboost_under,51,5994,8506,49,0.00843672456575682,0.51,0.0165988608624898,48665,4,4,45,0.00801397308126991,215
xgboost_over,7,1210,13290,93,0.0057518488085456,0.07,0.0106302201974184,48665,4,4,45,0.00801397308126991,215
xgboost_smote,22,2501,11999,78,0.00871977804201348,0.22,0.0167746854746473,48665,4,4,45,0.00801397308126991,215
xgboost_none,0,0,14500,100,NaN,0,NaN,48665,4,4,45,0.00801397308126991,215
randomforest_under,52,5470,9030,48,0.00941687794277436,0.52,0.0184987548914977,48665,4,4,45,0.00801397308126991,215
randomforest_over,0,0,14500,100,NaN,0,NaN,48665,4,4,45,0.00801397308126991,215
randomforest_smote,6,444,14056,94,0.0133333333333333,0.06,0.0218181818181818,48665,4,4,45,0.00801397308126991,215
randomforest_none,0,0,14500,100,NaN,0,NaN,48665,4,4,45,0.00801397308126991,215
c50_under,51,6556,7944,49,0.00771908581807174,0.51,0.0152079916505144,48665,4,4,45,0.00801397308126991,215
c50_over,1,178,14322,99,0.00558659217877095,0.01,0.00716845878136201,48665,4,4,45,0.00801397308126991,215
c50_smote,25,3379,11121,75,0.00734430082256169,0.25,0.0142694063926941,48665,4,4,45,0.00801397308126991,215
c50_none,0,0,14500,100,NaN,0,NaN,48665,4,4,45,0.00801397308126991,215
adaboost_under,114,6525,5246,64,0.017171260732038,0.640449438202247,0.0334457972715271,39828,4,5,46,0.0146881590840615,216
adaboost_over,0,0,11771,178,NaN,0,NaN,39828,4,5,46,0.0146881590840615,216
adaboost_smote,54,2602,9169,124,0.0203313253012048,0.303370786516854,0.0381086803105152,39828,4,5,46,0.0146881590840615,216
adaboost_none,0,1,11770,178,0,0,NaN,39828,4,5,46,0.0146881590840615,216
xgboost_under,106,5029,6742,72,0.0206426484907498,0.595505617977528,0.0399021268586486,39828,4,5,46,0.0146881590840615,216
xgboost_over,37,1449,10322,141,0.0248990578734859,0.207865168539326,0.0444711538461538,39828,4,5,46,0.0146881590840615,216
xgboost_smote,61,2273,9498,117,0.0261353898886033,0.342696629213483,0.0485668789808917,39828,4,5,46,0.0146881590840615,216
xgboost_none,0,0,11771,178,NaN,0,NaN,39828,4,5,46,0.0146881590840615,216
