v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
adaboost_none,0,2,12094,164,0,0,NaN,40866,4,4,35,0.0128223951451084,109
xgboost_under,98,5187,6909,66,0.0185430463576159,0.597560975609756,0.0359699027344467,40866,4,4,35,0.0128223951451084,109
xgboost_over,36,1288,10808,128,0.027190332326284,0.219512195121951,0.0483870967741935,40866,4,4,35,0.0128223951451084,109
xgboost_smote,46,2297,9799,118,0.019632949210414,0.280487804878049,0.036697247706422,40866,4,4,35,0.0128223951451084,109
xgboost_none,0,0,12096,164,NaN,0,NaN,40866,4,4,35,0.0128223951451084,109
randomforest_under,104,4958,7138,60,0.0205452390359542,0.634146341463415,0.0398009950248756,40866,4,4,35,0.0128223951451084,109
randomforest_over,0,0,12096,164,NaN,0,NaN,40866,4,4,35,0.0128223951451084,109
randomforest_smote,18,546,11550,146,0.0319148936170213,0.109756097560976,0.0494505494505494,40866,4,4,35,0.0128223951451084,109
randomforest_none,0,0,12096,164,NaN,0,NaN,40866,4,4,35,0.0128223951451084,109
c50_under,97,5796,6300,67,0.0164602070252842,0.591463414634146,0.032029057289087,40866,4,4,35,0.0128223951451084,109
c50_over,6,220,11876,158,0.0265486725663717,0.0365853658536585,0.0307692307692308,40866,4,4,35,0.0128223951451084,109
c50_smote,64,3376,8720,100,0.0186046511627907,0.390243902439024,0.0355160932297447,40866,4,4,35,0.0128223951451084,109
c50_none,0,0,12096,164,NaN,0,NaN,40866,4,4,35,0.0128223951451084,109
adaboost_under,91,6557,6243,57,0.0136883273164862,0.614864864864865,0.0267804590935845,43158,3,3,44,0.011168265443255,110
adaboost_over,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
adaboost_smote,37,2593,10207,111,0.0140684410646388,0.25,0.0266378689704824,43158,3,3,44,0.011168265443255,110
adaboost_none,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
xgboost_under,81,5559,7241,67,0.0143617021276596,0.547297297297297,0.0279889426399447,43158,3,3,44,0.011168265443255,110
xgboost_over,20,1214,11586,128,0.0162074554294976,0.135135135135135,0.0289435600578871,43158,3,3,44,0.011168265443255,110
xgboost_smote,42,2345,10455,106,0.0175953079178886,0.283783783783784,0.0331360946745562,43158,3,3,44,0.011168265443255,110
xgboost_none,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
randomforest_under,79,5299,7501,69,0.0146894756415024,0.533783783783784,0.0285921100253348,43158,3,3,44,0.011168265443255,110
randomforest_over,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
randomforest_smote,3,382,12418,145,0.00779220779220779,0.0202702702702703,0.0112570356472795,43158,3,3,44,0.011168265443255,110
randomforest_none,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
c50_under,81,5964,6836,67,0.0133995037220844,0.547297297297297,0.0261585661230422,43158,3,3,44,0.011168265443255,110
c50_over,3,238,12562,145,0.012448132780083,0.0202702702702703,0.0154241645244216,43158,3,3,44,0.011168265443255,110
c50_smote,36,3229,9571,112,0.0110260336906585,0.243243243243243,0.0210958101377088,43158,3,3,44,0.011168265443255,110
c50_none,0,0,12800,148,NaN,0,NaN,43158,3,3,44,0.011168265443255,110
adaboost_under,112,6393,6476,62,0.017217524980784,0.64367816091954,0.0335379547836502,43474,1,1,31,0.0145604269218383,111
adaboost_over,0,0,12869,174,NaN,0,NaN,43474,1,1,31,0.0145604269218383,111
adaboost_smote,50,2747,10122,124,0.0178762960314623,0.28735632183908,0.0336587007741501,43474,1,1,31,0.0145604269218383,111
adaboost_none,1,6,12863,173,0.142857142857143,0.00574712643678161,0.0110497237569061,43474,1,1,31,0.0145604269218383,111
xgboost_under,94,5322,7547,80,0.0173559822747415,0.540229885057471,0.0336314847942755,43474,1,1,31,0.0145604269218383,111
xgboost_over,38,1662,11207,136,0.0223529411764706,0.218390804597701,0.0405549626467449,43474,1,1,31,0.0145604269218383,111
xgboost_smote,57,2438,10431,117,0.0228456913827655,0.327586206896552,0.0427126264518546,43474,1,1,31,0.0145604269218383,111
xgboost_none,0,0,12869,174,NaN,0,NaN,43474,1,1,31,0.0145604269218383,111
randomforest_under,110,4971,7898,64,0.0216492816374729,0.632183908045977,0.0418648905803996,43474,1,1,31,0.0145604269218383,111
randomforest_over,0,0,12869,174,NaN,0,NaN,43474,1,1,31,0.0145604269218383,111
randomforest_smote,11,622,12247,163,0.0173775671406003,0.0632183908045977,0.0272614622057001,43474,1,1,31,0.0145604269218383,111
randomforest_none,0,0,12869,174,NaN,0,NaN,43474,1,1,31,0.0145604269218383,111
c50_under,113,7090,5779,61,0.0156879078161877,0.649425287356322,0.0306357597939542,43474,1,1,31,0.0145604269218383,111
c50_over,7,283,12586,167,0.0241379310344828,0.0402298850574713,0.0301724137931034,43474,1,1,31,0.0145604269218383,111
c50_smote,55,3917,8952,119,0.0138469284994965,0.316091954022989,0.0265315967197299,43474,1,1,31,0.0145604269218383,111
c50_none,0,0,12869,174,NaN,0,NaN,43474,1,1,31,0.0145604269218383,111
adaboost_under,140,6312,5701,73,0.0216986980781153,0.657276995305164,0.0420105026256564,40751,3,3,41,0.01707933547643,112
adaboost_over,0,1,12012,213,0,0,NaN,40751,3,3,41,0.01707933547643,112
adaboost_smote,62,2662,9351,151,0.0227606461086637,0.291079812206573,0.0422199523323119,40751,3,3,41,0.01707933547643,112
adaboost_none,2,3,12010,211,0.4,0.00938967136150235,0.018348623853211,40751,3,3,41,0.01707933547643,112
xgboost_under,136,5030,6983,77,0.0263259775454897,0.63849765258216,0.0505670198921733,40751,3,3,41,0.01707933547643,112
xgboost_over,42,1528,10485,171,0.0267515923566879,0.197183098591549,0.0471116096466629,40751,3,3,41,0.01707933547643,112
xgboost_smote,65,2462,9551,148,0.0257222002374357,0.305164319248826,0.0474452554744526,40751,3,3,41,0.01707933547643,112
xgboost_none,0,0,12013,213,NaN,0,NaN,40751,3,3,41,0.01707933547643,112
randomforest_under,137,4986,7027,76,0.0267421432754246,0.643192488262911,0.0513493253373313,40751,3,3,41,0.01707933547643,112
randomforest_over,0,0,12013,213,NaN,0,NaN,40751,3,3,41,0.01707933547643,112
randomforest_smote,12,595,11418,201,0.0197693574958814,0.0563380281690141,0.0292682926829268,40751,3,3,41,0.01707933547643,112
randomforest_none,0,0,12013,213,NaN,0,NaN,40751,3,3,41,0.01707933547643,112
c50_under,149,7615,4398,64,0.0191911385883565,0.699530516431925,0.0373574025322803,40751,3,3,41,0.01707933547643,112
c50_over,4,293,11720,209,0.0134680134680135,0.0187793427230047,0.0156862745098039,40751,3,3,41,0.01707933547643,112
c50_smote,78,3580,8433,135,0.0213231273920175,0.366197183098592,0.0402996641694653,40751,3,3,41,0.01707933547643,112
c50_none,0,0,12013,213,NaN,0,NaN,40751,3,3,41,0.01707933547643,112
adaboost_under,85,6320,5211,34,0.0132708821233411,0.714285714285714,0.0260576333537707,38831,4,3,44,0.0109191110195462,113
adaboost_over,0,0,11531,119,NaN,0,NaN,38831,4,3,44,0.0109191110195462,113
adaboost_smote,38,2166,9365,81,0.0172413793103448,0.319327731092437,0.0327163151097718,38831,4,3,44,0.0109191110195462,113
adaboost_none,0,2,11529,119,0,0,NaN,38831,4,3,44,0.0109191110195462,113
xgboost_under,65,4854,6677,54,0.0132140678999797,0.546218487394958,0.0258038904327114,38831,4,3,44,0.0109191110195462,113
xgboost_over,13,920,10611,106,0.0139335476956056,0.109243697478992,0.0247148288973384,38831,4,3,44,0.0109191110195462,113
xgboost_smote,32,2066,9465,87,0.0152526215443279,0.26890756302521,0.0288678394226432,38831,4,3,44,0.0109191110195462,113
xgboost_none,0,0,11531,119,NaN,0,NaN,38831,4,3,44,0.0109191110195462,113
randomforest_under,79,4757,6774,40,0.0163358147229115,0.663865546218487,0.0318869828456105,38831,4,3,44,0.0109191110195462,113
randomforest_over,0,0,11531,119,NaN,0,NaN,38831,4,3,44,0.0109191110195462,113
randomforest_smote,5,410,11121,114,0.0120481927710843,0.0420168067226891,0.0187265917602996,38831,4,3,44,0.0109191110195462,113
randomforest_none,0,0,11531,119,NaN,0,NaN,38831,4,3,44,0.0109191110195462,113
c50_under,55,5053,6478,64,0.0107674236491778,0.46218487394958,0.0210445762387603,38831,4,3,44,0.0109191110195462,113
c50_over,4,187,11344,115,0.0209424083769634,0.0336134453781513,0.0258064516129032,38831,4,3,44,0.0109191110195462,113
c50_smote,46,3275,8256,73,0.0138512496236073,0.38655462184874,0.0267441860465116,38831,4,3,44,0.0109191110195462,113
c50_none,0,0,11531,119,NaN,0,NaN,38831,4,3,44,0.0109191110195462,113
adaboost_under,92,7023,5639,65,0.0129304286718201,0.585987261146497,0.0253025302530253,42727,4,5,44,0.0112809230697217,114
adaboost_over,0,0,12662,157,NaN,0,NaN,42727,4,5,44,0.0112809230697217,114
adaboost_smote,46,2546,10116,111,0.0177469135802469,0.292993630573248,0.0334667151691524,42727,4,5,44,0.0112809230697217,114
adaboost_none,0,2,12660,157,0,0,NaN,42727,4,5,44,0.0112809230697217,114
xgboost_under,88,5175,7487,69,0.0167205016150485,0.560509554140127,0.0324723247232472,42727,4,5,44,0.0112809230697217,114
xgboost_over,17,1181,11481,140,0.0141903171953255,0.10828025477707,0.0250922509225092,42727,4,5,44,0.0112809230697217,114
xgboost_smote,33,2351,10311,124,0.0138422818791946,0.210191082802548,0.025974025974026,42727,4,5,44,0.0112809230697217,114
xgboost_none,0,0,12662,157,NaN,0,NaN,42727,4,5,44,0.0112809230697217,114
randomforest_under,89,5155,7507,68,0.0169717772692601,0.56687898089172,0.0329568598407702,42727,4,5,44,0.0112809230697217,114
randomforest_over,0,0,12662,157,NaN,0,NaN,42727,4,5,44,0.0112809230697217,114
randomforest_smote,8,450,12212,149,0.0174672489082969,0.0509554140127389,0.0260162601626016,42727,4,5,44,0.0112809230697217,114
randomforest_none,0,0,12662,157,NaN,0,NaN,42727,4,5,44,0.0112809230697217,114
c50_under,95,6172,6490,62,0.0151587681506303,0.605095541401274,0.0295765877957659,42727,4,5,44,0.0112809230697217,114
c50_over,3,215,12447,154,0.0137614678899083,0.0191082802547771,0.016,42727,4,5,44,0.0112809230697217,114
c50_smote,59,3857,8805,98,0.0150663942798774,0.375796178343949,0.0289712742450282,42727,4,5,44,0.0112809230697217,114
c50_none,0,0,12662,157,NaN,0,NaN,42727,4,5,44,0.0112809230697217,114
adaboost_under,88,5654,5032,34,0.0153256704980843,0.721311475409836,0.0300136425648022,36025,4,5,41,0.0127966689798751,115
adaboost_over,0,0,10686,122,NaN,0,NaN,36025,4,5,41,0.0127966689798751,115
adaboost_smote,48,2103,8583,74,0.0223152022315202,0.39344262295082,0.042234931808183,36025,4,5,41,0.0127966689798751,115
adaboost_none,0,1,10685,122,0,0,NaN,36025,4,5,41,0.0127966689798751,115
xgboost_under,73,4473,6213,49,0.0160580730312363,0.598360655737705,0.0312767780634105,36025,4,5,41,0.0127966689798751,115
xgboost_over,28,1075,9611,94,0.0253853127833182,0.229508196721311,0.0457142857142857,36025,4,5,41,0.0127966689798751,115
xgboost_smote,42,1807,8879,80,0.0227149810708491,0.344262295081967,0.0426179604261796,36025,4,5,41,0.0127966689798751,115
xgboost_none,0,0,10686,122,NaN,0,NaN,36025,4,5,41,0.0127966689798751,115
randomforest_under,79,4214,6472,43,0.0184020498485907,0.647540983606557,0.0357870894677237,36025,4,5,41,0.0127966689798751,115
randomforest_over,0,0,10686,122,NaN,0,NaN,36025,4,5,41,0.0127966689798751,115
randomforest_smote,11,385,10301,111,0.0277777777777778,0.0901639344262295,0.0424710424710425,36025,4,5,41,0.0127966689798751,115
randomforest_none,0,0,10686,122,NaN,0,NaN,36025,4,5,41,0.0127966689798751,115
c50_under,69,4931,5755,53,0.0138,0.565573770491803,0.0269426005466615,36025,4,5,41,0.0127966689798751,115
c50_over,6,204,10482,116,0.0285714285714286,0.0491803278688525,0.036144578313253,36025,4,5,41,0.0127966689798751,115
c50_smote,43,2473,8213,79,0.0170906200317965,0.352459016393443,0.0326004548900682,36025,4,5,41,0.0127966689798751,115
c50_none,0,0,10686,122,NaN,0,NaN,36025,4,5,41,0.0127966689798751,115
adaboost_under,104,6599,5551,44,0.0155154408473818,0.702702702702703,0.0303605313092979,40990,4,4,38,0.0105391558916809,116
adaboost_over,0,1,12149,148,0,0,NaN,40990,4,4,38,0.0105391558916809,116
adaboost_smote,47,2481,9669,101,0.0185917721518987,0.317567567567568,0.0351270553064275,40990,4,4,38,0.0105391558916809,116
adaboost_none,0,0,12150,148,NaN,0,NaN,40990,4,4,38,0.0105391558916809,116
xgboost_under,78,5109,7041,70,0.0150375939849624,0.527027027027027,0.029240862230553,40990,4,4,38,0.0105391558916809,116
xgboost_over,28,919,11231,120,0.0295670538542767,0.189189189189189,0.0511415525114155,40990,4,4,38,0.0105391558916809,116
xgboost_smote,32,2097,10053,116,0.0150305307656177,0.216216216216216,0.0281071585419412,40990,4,4,38,0.0105391558916809,116
xgboost_none,0,0,12150,148,NaN,0,NaN,40990,4,4,38,0.0105391558916809,116
randomforest_under,84,5070,7080,64,0.0162980209545984,0.567567567567568,0.031686156167484,40990,4,4,38,0.0105391558916809,116
