v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
c50_over,5,214,10255,144,0.0228310502283105,0.0335570469798658,0.0271739130434783,35391,4,3,46,0.0136757932807776,302
c50_smote,67,2969,7500,82,0.022068511198946,0.449664429530201,0.0420722135007849,35391,4,3,46,0.0136757932807776,302
c50_none,0,0,10469,149,NaN,0,NaN,35391,4,3,46,0.0136757932807776,302
adaboost_under,182,7062,6959,87,0.0251242407509663,0.676579925650558,0.0484493544522827,47631,5,5,45,0.0207008040981714,303
adaboost_over,0,4,14017,269,0,0,NaN,47631,5,5,45,0.0207008040981714,303
adaboost_smote,87,2983,11038,182,0.0283387622149837,0.323420074349442,0.0521114106019766,47631,5,5,45,0.0207008040981714,303
adaboost_none,0,3,14018,269,0,0,NaN,47631,5,5,45,0.0207008040981714,303
xgboost_under,165,5830,8191,104,0.0275229357798165,0.613382899628253,0.0526819923371648,47631,5,5,45,0.0207008040981714,303
xgboost_over,75,2184,11837,194,0.0332005312084993,0.278810408921933,0.0593354430379747,47631,5,5,45,0.0207008040981714,303
xgboost_smote,84,2757,11264,185,0.0295670538542767,0.312267657992565,0.0540192926045016,47631,5,5,45,0.0207008040981714,303
xgboost_none,0,0,14021,269,NaN,0,NaN,47631,5,5,45,0.0207008040981714,303
randomforest_under,187,5862,8159,82,0.0309142006943296,0.695167286245353,0.059195948084837,47631,5,5,45,0.0207008040981714,303
randomforest_over,0,0,14021,269,NaN,0,NaN,47631,5,5,45,0.0207008040981714,303
randomforest_smote,29,542,13479,240,0.0507880910683012,0.107806691449814,0.0690476190476191,47631,5,5,45,0.0207008040981714,303
randomforest_none,0,0,14021,269,NaN,0,NaN,47631,5,5,45,0.0207008040981714,303
c50_under,188,7580,6441,81,0.0242018537590113,0.698884758364312,0.0467836257309941,47631,5,5,45,0.0207008040981714,303
c50_over,11,446,13575,258,0.0240700218818381,0.0408921933085502,0.0303030303030303,47631,5,5,45,0.0207008040981714,303
c50_smote,99,3917,10104,170,0.0246513944223108,0.368029739776952,0.0462077012835473,47631,5,5,45,0.0207008040981714,303
c50_none,0,0,14021,269,NaN,0,NaN,47631,5,5,45,0.0207008040981714,303
adaboost_under,55,4015,3304,26,0.0135135135135135,0.679012345679012,0.0264996386412913,24664,3,3,46,0.0133392799221537,304
adaboost_over,0,0,7319,81,NaN,0,NaN,24664,3,3,46,0.0133392799221537,304
adaboost_smote,21,1439,5880,60,0.0143835616438356,0.259259259259259,0.027255029201817,24664,3,3,46,0.0133392799221537,304
adaboost_none,0,2,7317,81,0,0,NaN,24664,3,3,46,0.0133392799221537,304
xgboost_under,37,3244,4075,44,0.0112770496799756,0.45679012345679,0.0220107079119572,24664,3,3,46,0.0133392799221537,304
xgboost_over,8,697,6622,73,0.0113475177304965,0.0987654320987654,0.0203562340966921,24664,3,3,46,0.0133392799221537,304
xgboost_smote,17,1309,6010,64,0.0128205128205128,0.209876543209877,0.0241648898365316,24664,3,3,46,0.0133392799221537,304
xgboost_none,0,0,7319,81,NaN,0,NaN,24664,3,3,46,0.0133392799221537,304
randomforest_under,35,3115,4204,46,0.0111111111111111,0.432098765432099,0.0216651191581554,24664,3,3,46,0.0133392799221537,304
randomforest_over,0,0,7319,81,NaN,0,NaN,24664,3,3,46,0.0133392799221537,304
randomforest_smote,2,247,7072,79,0.00803212851405622,0.0246913580246914,0.0121212121212121,24664,3,3,46,0.0133392799221537,304
randomforest_none,0,1,7318,81,0,0,NaN,24664,3,3,46,0.0133392799221537,304
c50_under,41,3397,3922,40,0.0119255381035486,0.506172839506173,0.0233020744529696,24664,3,3,46,0.0133392799221537,304
c50_over,2,136,7183,79,0.0144927536231884,0.0246913580246914,0.0182648401826484,24664,3,3,46,0.0133392799221537,304
c50_smote,31,1930,5389,50,0.01580826109128,0.382716049382716,0.0303623898139079,24664,3,3,46,0.0133392799221537,304
c50_none,0,0,7319,81,NaN,0,NaN,24664,3,3,46,0.0133392799221537,304
adaboost_under,122,7240,5375,46,0.0165715838087476,0.726190476190476,0.0324037184594953,42609,2,2,46,0.0131662324860945,305
adaboost_over,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
adaboost_smote,57,2601,10014,111,0.0214446952595937,0.339285714285714,0.0403397027600849,42609,2,2,46,0.0131662324860945,305
adaboost_none,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
xgboost_under,97,5148,7467,71,0.0184938036224976,0.577380952380952,0.0358396452983558,42609,2,2,46,0.0131662324860945,305
xgboost_over,41,1517,11098,127,0.0263157894736842,0.244047619047619,0.0475086906141367,42609,2,2,46,0.0131662324860945,305
xgboost_smote,50,2223,10392,118,0.021997360316762,0.297619047619048,0.0409668168783286,42609,2,2,46,0.0131662324860945,305
xgboost_none,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
randomforest_under,106,5202,7413,62,0.0199698568198945,0.630952380952381,0.0387143900657414,42609,2,2,46,0.0131662324860945,305
randomforest_over,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
randomforest_smote,7,416,12199,161,0.016548463356974,0.0416666666666667,0.0236886632825719,42609,2,2,46,0.0131662324860945,305
randomforest_none,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
c50_under,120,7379,5236,48,0.0160021336178157,0.714285714285714,0.0313029868266597,42609,2,2,46,0.0131662324860945,305
c50_over,4,281,12334,164,0.0140350877192982,0.0238095238095238,0.0176600441501104,42609,2,2,46,0.0131662324860945,305
c50_smote,61,3690,8925,107,0.0162623300453212,0.363095238095238,0.0311303904057157,42609,2,2,46,0.0131662324860945,305
c50_none,0,0,12615,168,NaN,0,NaN,42609,2,2,46,0.0131662324860945,305
adaboost_under,155,6230,5473,73,0.024275646045419,0.679824561403509,0.0468773627703009,39769,4,3,41,0.01782795644849,306
adaboost_over,0,1,11702,228,0,0,NaN,39769,4,3,41,0.01782795644849,306
adaboost_smote,67,2558,9145,161,0.0255238095238095,0.293859649122807,0.0469681037504381,39769,4,3,41,0.01782795644849,306
adaboost_none,0,1,11702,228,0,0,NaN,39769,4,3,41,0.01782795644849,306
xgboost_under,133,4923,6780,95,0.0263053797468354,0.583333333333333,0.0503406510219531,39769,4,3,41,0.01782795644849,306
xgboost_over,57,1517,10186,171,0.0362134688691233,0.25,0.0632630410654828,39769,4,3,41,0.01782795644849,306
xgboost_smote,69,2133,9570,159,0.0313351498637602,0.302631578947368,0.0567901234567901,39769,4,3,41,0.01782795644849,306
xgboost_none,0,0,11703,228,NaN,0,NaN,39769,4,3,41,0.01782795644849,306
randomforest_under,147,4565,7138,81,0.0311969439728353,0.644736842105263,0.0595141700404858,39769,4,3,41,0.01782795644849,306
randomforest_over,0,0,11703,228,NaN,0,NaN,39769,4,3,41,0.01782795644849,306
randomforest_smote,14,425,11278,214,0.0318906605922551,0.0614035087719298,0.0419790104947526,39769,4,3,41,0.01782795644849,306
randomforest_none,0,0,11703,228,NaN,0,NaN,39769,4,3,41,0.01782795644849,306
c50_under,90,3755,7948,138,0.023407022106632,0.394736842105263,0.0441934691873312,39769,4,3,41,0.01782795644849,306
c50_over,6,281,11422,222,0.0209059233449477,0.0263157894736842,0.0233009708737864,39769,4,3,41,0.01782795644849,306
c50_smote,88,3415,8288,140,0.0251213245789323,0.385964912280702,0.0471723398552667,39769,4,3,41,0.01782795644849,306
c50_none,0,0,11703,228,NaN,0,NaN,39769,4,3,41,0.01782795644849,306
adaboost_under,77,7018,5924,35,0.0108527131782946,0.6875,0.0213681143332871,43512,4,4,37,0.0084574370288656,307
adaboost_over,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
adaboost_smote,36,2700,10242,76,0.0131578947368421,0.321428571428571,0.0252808988764045,43512,4,4,37,0.0084574370288656,307
adaboost_none,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
xgboost_under,63,5462,7480,49,0.0114027149321267,0.5625,0.0223523150612028,43512,4,4,37,0.0084574370288656,307
xgboost_over,7,866,12076,105,0.00801832760595647,0.0625,0.0142131979695431,43512,4,4,37,0.0084574370288656,307
xgboost_smote,33,2449,10493,79,0.0132957292506044,0.294642857142857,0.0254433307632999,43512,4,4,37,0.0084574370288656,307
xgboost_none,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
randomforest_under,78,5332,7610,34,0.0144177449168207,0.696428571428571,0.0282506338283231,43512,4,4,37,0.0084574370288656,307
randomforest_over,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
randomforest_smote,9,571,12371,103,0.0155172413793103,0.0803571428571429,0.0260115606936416,43512,4,4,37,0.0084574370288656,307
randomforest_none,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
c50_under,89,9686,3256,23,0.00910485933503836,0.794642857142857,0.0180034388591079,43512,4,4,37,0.0084574370288656,307
c50_over,1,195,12747,111,0.00510204081632653,0.00892857142857143,0.00649350649350649,43512,4,4,37,0.0084574370288656,307
c50_smote,39,4034,8908,73,0.00957525165725509,0.348214285714286,0.0186379928315412,43512,4,4,37,0.0084574370288656,307
c50_none,0,0,12942,112,NaN,0,NaN,43512,4,4,37,0.0084574370288656,307
adaboost_under,141,7490,6062,69,0.0184772637924256,0.671428571428571,0.0359648004081112,45873,4,3,44,0.014409347546487,308
adaboost_over,0,0,13552,210,NaN,0,NaN,45873,4,3,44,0.014409347546487,308
adaboost_smote,65,2891,10661,145,0.0219891745602165,0.30952380952381,0.0410612760581175,45873,4,3,44,0.014409347546487,308
adaboost_none,0,0,13552,210,NaN,0,NaN,45873,4,3,44,0.014409347546487,308
xgboost_under,133,5980,7572,77,0.0217569115000818,0.633333333333333,0.0420686383046022,45873,4,3,44,0.014409347546487,308
xgboost_over,49,1905,11647,161,0.0250767656090072,0.233333333333333,0.0452865064695009,45873,4,3,44,0.014409347546487,308
xgboost_smote,63,2585,10967,147,0.0237915407854985,0.3,0.0440867739678097,45873,4,3,44,0.014409347546487,308
xgboost_none,0,1,13551,210,0,0,NaN,45873,4,3,44,0.014409347546487,308
randomforest_under,130,5876,7676,80,0.0216450216450216,0.619047619047619,0.0418275418275418,45873,4,3,44,0.014409347546487,308
randomforest_over,0,0,13552,210,NaN,0,NaN,45873,4,3,44,0.014409347546487,308
randomforest_smote,12,369,13183,198,0.031496062992126,0.0571428571428571,0.0406091370558376,45873,4,3,44,0.014409347546487,308
randomforest_none,0,0,13552,210,NaN,0,NaN,45873,4,3,44,0.014409347546487,308
c50_under,127,6654,6898,83,0.0187288010617903,0.604761904761905,0.0363324274066657,45873,4,3,44,0.014409347546487,308
c50_over,6,276,13276,204,0.0212765957446809,0.0285714285714286,0.024390243902439,45873,4,3,44,0.014409347546487,308
c50_smote,67,4140,9412,143,0.0159258378892322,0.319047619047619,0.0303373330314693,45873,4,3,44,0.014409347546487,308
c50_none,0,0,13552,210,NaN,0,NaN,45873,4,3,44,0.014409347546487,308
adaboost_under,140,6520,5289,61,0.021021021021021,0.696517412935323,0.0408103774959918,40031,7,7,47,0.0166870675226699,309
adaboost_over,0,3,11806,201,0,0,NaN,40031,7,7,47,0.0166870675226699,309
adaboost_smote,54,2363,9446,147,0.0223417459660736,0.26865671641791,0.0412528647822765,40031,7,7,47,0.0166870675226699,309
adaboost_none,0,1,11808,201,0,0,NaN,40031,7,7,47,0.0166870675226699,309
xgboost_under,116,5142,6667,85,0.0220616203879802,0.577114427860697,0.0424986261220004,40031,7,7,47,0.0166870675226699,309
xgboost_over,36,1266,10543,165,0.0276497695852535,0.17910447761194,0.0479041916167665,40031,7,7,47,0.0166870675226699,309
xgboost_smote,48,2055,9754,153,0.0228245363766049,0.238805970149254,0.0416666666666667,40031,7,7,47,0.0166870675226699,309
xgboost_none,0,0,11809,201,NaN,0,NaN,40031,7,7,47,0.0166870675226699,309
randomforest_under,112,4737,7072,89,0.0230975458857496,0.557213930348259,0.0443564356435644,40031,7,7,47,0.0166870675226699,309
randomforest_over,0,0,11809,201,NaN,0,NaN,40031,7,7,47,0.0166870675226699,309
randomforest_smote,8,302,11507,193,0.0258064516129032,0.0398009950248756,0.0313111545988258,40031,7,7,47,0.0166870675226699,309
randomforest_none,0,0,11809,201,NaN,0,NaN,40031,7,7,47,0.0166870675226699,309
c50_under,118,5565,6244,83,0.0207636811543199,0.587064676616915,0.0401087695445275,40031,7,7,47,0.0166870675226699,309
c50_over,9,285,11524,192,0.0306122448979592,0.0447761194029851,0.0363636363636364,40031,7,7,47,0.0166870675226699,309
c50_smote,65,3716,8093,136,0.0171912192541656,0.323383084577114,0.0326469110999498,40031,7,7,47,0.0166870675226699,309
c50_none,0,0,11809,201,NaN,0,NaN,40031,7,7,47,0.0166870675226699,309
adaboost_under,115,6029,5515,77,0.0187174479166667,0.598958333333333,0.0363005050505051,39119,3,3,49,0.0167693448196529,310
adaboost_over,0,2,11542,192,0,0,NaN,39119,3,3,49,0.0167693448196529,310
adaboost_smote,46,2696,8848,146,0.0167760758570387,0.239583333333333,0.0313565098841172,39119,3,3,49,0.0167693448196529,310
adaboost_none,1,6,11538,191,0.142857142857143,0.00520833333333333,0.0100502512562814,39119,3,3,49,0.0167693448196529,310
xgboost_under,113,5023,6521,79,0.0220015576323988,0.588541666666667,0.0424174174174174,39119,3,3,49,0.0167693448196529,310
xgboost_over,32,1295,10249,160,0.0241145440844009,0.166666666666667,0.0421329822251481,39119,3,3,49,0.0167693448196529,310
xgboost_smote,59,2363,9181,133,0.0243600330305533,0.307291666666667,0.045141545524101,39119,3,3,49,0.0167693448196529,310
xgboost_none,0,0,11544,192,NaN,0,NaN,39119,3,3,49,0.0167693448196529,310
randomforest_under,109,4802,6742,83,0.0221950722867033,0.567708333333333,0.0427199686458946,39119,3,3,49,0.0167693448196529,310
randomforest_over,0,0,11544,192,NaN,0,NaN,39119,3,3,49,0.0167693448196529,310
randomforest_smote,15,412,11132,177,0.0351288056206089,0.078125,0.0484652665589661,39119,3,3,49,0.0167693448196529,310
randomforest_none,0,0,11544,192,NaN,0,NaN,39119,3,3,49,0.0167693448196529,310
c50_under,28,1626,9918,164,0.0169286577992745,0.145833333333333,0.0303358613217768,39119,3,3,49,0.0167693448196529,310
c50_over,8,301,11243,184,0.0258899676375405,0.0416666666666667,0.031936127744511,39119,3,3,49,0.0167693448196529,310
c50_smote,56,2819,8725,136,0.0194782608695652,0.291666666666667,0.0365177698076296,39119,3,3,49,0.0167693448196529,310
c50_none,0,0,11544,192,NaN,0,NaN,39119,3,3,49,0.0167693448196529,310
adaboost_under,157,7320,5847,75,0.0209977263608399,0.676724137931034,0.0407316124010896,44662,4,4,43,0.0170614840356455,311
adaboost_over,0,0,13167,232,NaN,0,NaN,44662,4,4,43,0.0170614840356455,311
adaboost_smote,72,2727,10440,160,0.0257234726688103,0.310344827586207,0.0475090729132299,44662,4,4,43,0.0170614840356455,311
adaboost_none,0,5,13162,232,0,0,NaN,44662,4,4,43,0.0170614840356455,311
xgboost_under,147,5736,7431,85,0.0249872514023457,0.633620689655172,0.0480784955028618,44662,4,4,43,0.0170614840356455,311
xgboost_over,43,1813,11354,189,0.0231681034482759,0.185344827586207,0.0411877394636015,44662,4,4,43,0.0170614840356455,311
xgboost_smote,68,2460,10707,164,0.0268987341772152,0.293103448275862,0.0492753623188406,44662,4,4,43,0.0170614840356455,311
xgboost_none,0,0,13167,232,NaN,0,NaN,44662,4,4,43,0.0170614840356455,311
randomforest_under,135,5321,7846,97,0.0247434017595308,0.581896551724138,0.0474683544303797,44662,4,4,43,0.0170614840356455,311
randomforest_over,0,0,13167,232,NaN,0,NaN,44662,4,4,43,0.0170614840356455,311
randomforest_smote,20,504,12663,212,0.0381679389312977,0.0862068965517241,0.0529100529100529,44662,4,4,43,0.0170614840356455,311
randomforest_none,0,0,13167,232,NaN,0,NaN,44662,4,4,43,0.0170614840356455,311
c50_under,135,6423,6744,97,0.0205855443732845,0.581896551724138,0.0397643593519882,44662,4,4,43,0.0170614840356455,311
c50_over,7,342,12825,225,0.0200573065902579,0.0301724137931034,0.0240963855421687,44662,4,4,43,0.0170614840356455,311
c50_smote,75,3419,9748,157,0.0214653692043503,0.323275862068966,0.0402576489533011,44662,4,4,43,0.0170614840356455,311
c50_none,0,0,13167,232,NaN,0,NaN,44662,4,4,43,0.0170614840356455,311
adaboost_under,94,6005,5280,26,0.015412362682407,0.783333333333333,0.0302299405049043,38014,3,3,44,0.0111800915452202,312
adaboost_over,0,1,11284,120,0,0,NaN,38014,3,3,44,0.0111800915452202,312
adaboost_smote,43,2507,8778,77,0.0168627450980392,0.358333333333333,0.0322097378277154,38014,3,3,44,0.0111800915452202,312
adaboost_none,0,0,11285,120,NaN,0,NaN,38014,3,3,44,0.0111800915452202,312
xgboost_under,75,4928,6357,45,0.0149910053967619,0.625,0.0292797189146984,38014,3,3,44,0.0111800915452202,312
xgboost_over,20,972,10313,100,0.0201612903225806,0.166666666666667,0.0359712230215827,38014,3,3,44,0.0111800915452202,312
xgboost_smote,33,1996,9289,87,0.0162641695416461,0.275,0.0307119590507213,38014,3,3,44,0.0111800915452202,312
xgboost_none,0,0,11285,120,NaN,0,NaN,38014,3,3,44,0.0111800915452202,312
randomforest_under,82,4625,6660,38,0.0174208625451455,0.683333333333333,0.0339755541744355,38014,3,3,44,0.0111800915452202,312
randomforest_over,0,0,11285,120,NaN,0,NaN,38014,3,3,44,0.0111800915452202,312
randomforest_smote,10,444,10841,110,0.0220264317180617,0.0833333333333333,0.0348432055749129,38014,3,3,44,0.0111800915452202,312
randomforest_none,0,0,11285,120,NaN,0,NaN,38014,3,3,44,0.0111800915452202,312
c50_under,74,5140,6145,46,0.014192558496356,0.616666666666667,0.0277465316835396,38014,3,3,44,0.0111800915452202,312
c50_over,2,210,11075,118,0.00943396226415094,0.0166666666666667,0.0120481927710843,38014,3,3,44,0.0111800915452202,312
c50_smote,44,2855,8430,76,0.015177647464643,0.366666666666667,0.0291487247432925,38014,3,3,44,0.0111800915452202,312
c50_none,0,0,11285,120,NaN,0,NaN,38014,3,3,44,0.0111800915452202,312
adaboost_under,82,5262,4550,46,0.0153443113772455,0.640625,0.0299707602339181,33132,6,6,46,0.0124049257515393,313
adaboost_over,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
adaboost_smote,36,1944,7868,92,0.0181818181818182,0.28125,0.0341555977229602,33132,6,6,46,0.0124049257515393,313
adaboost_none,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
xgboost_under,80,4294,5518,48,0.0182898948331047,0.625,0.0355397601066193,33132,6,6,46,0.0124049257515393,313
xgboost_over,11,724,9088,117,0.0149659863945578,0.0859375,0.0254924681344148,33132,6,6,46,0.0124049257515393,313
xgboost_smote,30,1682,8130,98,0.0175233644859813,0.234375,0.0326086956521739,33132,6,6,46,0.0124049257515393,313
xgboost_none,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
randomforest_under,82,4258,5554,46,0.0188940092165899,0.640625,0.0367054610564011,33132,6,6,46,0.0124049257515393,313
randomforest_over,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
randomforest_smote,4,259,9553,124,0.0152091254752852,0.03125,0.020460358056266,33132,6,6,46,0.0124049257515393,313
randomforest_none,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
c50_under,68,4434,5378,60,0.0151043980453132,0.53125,0.0293736501079914,33132,6,6,46,0.0124049257515393,313
c50_over,1,216,9596,127,0.00460829493087558,0.0078125,0.00579710144927536,33132,6,6,46,0.0124049257515393,313
c50_smote,33,2677,7135,95,0.0121771217712177,0.2578125,0.0232558139534884,33132,6,6,46,0.0124049257515393,313
c50_none,0,0,9812,128,NaN,0,NaN,33132,6,6,46,0.0124049257515393,313
adaboost_under,110,7929,6083,42,0.0136832939420326,0.723684210526316,0.0268587474056892,47212,3,3,46,0.010378717275269,314
adaboost_over,0,0,14012,152,NaN,0,NaN,47212,3,3,46,0.010378717275269,314
adaboost_smote,37,2784,11228,115,0.0131159163417228,0.243421052631579,0.0248906828119744,47212,3,3,46,0.010378717275269,314
adaboost_none,0,1,14011,152,0,0,NaN,47212,3,3,46,0.010378717275269,314
xgboost_under,100,6052,7960,52,0.0162548764629389,0.657894736842105,0.0317258883248731,47212,3,3,46,0.010378717275269,314
xgboost_over,19,1219,12793,133,0.0153473344103393,0.125,0.0273381294964029,47212,3,3,46,0.010378717275269,314
xgboost_smote,37,2559,11453,115,0.0142526964560863,0.243421052631579,0.0269286754002911,47212,3,3,46,0.010378717275269,314
xgboost_none,0,0,14012,152,NaN,0,NaN,47212,3,3,46,0.010378717275269,314
randomforest_under,86,5402,8610,66,0.0156705539358601,0.565789473684211,0.0304964539007092,47212,3,3,46,0.010378717275269,314
randomforest_over,0,0,14012,152,NaN,0,NaN,47212,3,3,46,0.010378717275269,314
randomforest_smote,13,548,13464,139,0.0231729055258467,0.0855263157894737,0.0364656381486676,47212,3,3,46,0.010378717275269,314
randomforest_none,0,0,14012,152,NaN,0,NaN,47212,3,3,46,0.010378717275269,314
c50_under,117,10506,3506,35,0.0110138378988986,0.769736842105263,0.0217169373549884,47212,3,3,46,0.010378717275269,314
c50_over,4,225,13787,148,0.0174672489082969,0.0263157894736842,0.020997375328084,47212,3,3,46,0.010378717275269,314
c50_smote,40,3190,10822,112,0.0123839009287926,0.263157894736842,0.0236546422235364,47212,3,3,46,0.010378717275269,314
c50_none,0,0,14012,152,NaN,0,NaN,47212,3,3,46,0.010378717275269,314
adaboost_under,126,5349,5197,62,0.023013698630137,0.670212765957447,0.0444993819530284,35778,2,3,43,0.0167980323103583,315
adaboost_over,0,0,10546,188,NaN,0,NaN,35778,2,3,43,0.0167980323103583,315
adaboost_smote,53,2326,8220,135,0.0222782681799075,0.281914893617021,0.041293338527464,35778,2,3,43,0.0167980323103583,315
adaboost_none,0,8,10538,188,0,0,NaN,35778,2,3,43,0.0167980323103583,315
xgboost_under,115,4320,6226,73,0.0259301014656144,0.611702127659574,0.0497512437810945,35778,2,3,43,0.0167980323103583,315
xgboost_over,38,1334,9212,150,0.0276967930029155,0.202127659574468,0.0487179487179487,35778,2,3,43,0.0167980323103583,315
xgboost_smote,51,1936,8610,137,0.0256668344237544,0.271276595744681,0.0468965517241379,35778,2,3,43,0.0167980323103583,315
xgboost_none,0,0,10546,188,NaN,0,NaN,35778,2,3,43,0.0167980323103583,315
randomforest_under,115,4388,6158,73,0.0255385298689762,0.611702127659574,0.0490300575570241,35778,2,3,43,0.0167980323103583,315
randomforest_over,0,0,10546,188,NaN,0,NaN,35778,2,3,43,0.0167980323103583,315
randomforest_smote,12,363,10183,176,0.032,0.0638297872340425,0.0426287744227353,35778,2,3,43,0.0167980323103583,315
randomforest_none,0,0,10546,188,NaN,0,NaN,35778,2,3,43,0.0167980323103583,315
c50_under,115,4904,5642,73,0.0229129308627217,0.611702127659574,0.0441713078548108,35778,2,3,43,0.0167980323103583,315
c50_over,4,237,10309,184,0.016597510373444,0.0212765957446809,0.0186480186480186,35778,2,3,43,0.0167980323103583,315
c50_smote,70,3029,7517,118,0.0225879315908358,0.372340425531915,0.0425920292059629,35778,2,3,43,0.0167980323103583,315
c50_none,0,0,10546,188,NaN,0,NaN,35778,2,3,43,0.0167980323103583,315
adaboost_under,78,7308,7019,36,0.0105605199025183,0.684210526315789,0.0208,48135,4,3,36,0.00830996156642775,316
adaboost_over,0,0,14327,114,NaN,0,NaN,48135,4,3,36,0.00830996156642775,316
adaboost_smote,41,2909,11418,73,0.0138983050847458,0.359649122807018,0.0267624020887728,48135,4,3,36,0.00830996156642775,316
adaboost_none,0,1,14326,114,0,0,NaN,48135,4,3,36,0.00830996156642775,316
xgboost_under,66,5571,8756,48,0.0117083555082491,0.578947368421053,0.0229525299947835,48135,4,3,36,0.00830996156642775,316
xgboost_over,24,1277,13050,90,0.0184473481936972,0.210526315789474,0.0339222614840989,48135,4,3,36,0.00830996156642775,316
xgboost_smote,34,2660,11667,80,0.0126206384558278,0.298245614035088,0.0242165242165242,48135,4,3,36,0.00830996156642775,316
xgboost_none,0,0,14327,114,NaN,0,NaN,48135,4,3,36,0.00830996156642775,316
randomforest_under,60,5539,8788,54,0.0107161993213074,0.526315789473684,0.0210047260633643,48135,4,3,36,0.00830996156642775,316
