v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
xgboost_under,119,4747,6879,81,0.0244554048499794,0.595,0.0469798657718121,39420,4,5,50,0.0169710806697108,462
xgboost_over,46,1373,10253,154,0.0324171952078929,0.23,0.0568252007411983,39420,4,5,50,0.0169710806697108,462
xgboost_smote,57,2084,9542,143,0.0266230733302195,0.285,0.0486971379752243,39420,4,5,50,0.0169710806697108,462
xgboost_none,0,0,11626,200,NaN,0,NaN,39420,4,5,50,0.0169710806697108,462
randomforest_under,113,4548,7078,87,0.0242437245226346,0.565,0.046492491256943,39420,4,5,50,0.0169710806697108,462
randomforest_over,0,0,11626,200,NaN,0,NaN,39420,4,5,50,0.0169710806697108,462
randomforest_smote,10,407,11219,190,0.0239808153477218,0.05,0.0324149108589951,39420,4,5,50,0.0169710806697108,462
randomforest_none,0,0,11626,200,NaN,0,NaN,39420,4,5,50,0.0169710806697108,462
c50_under,120,5326,6300,80,0.0220345207491737,0.6,0.0425079702444208,39420,4,5,50,0.0169710806697108,462
c50_over,4,295,11331,196,0.0133779264214047,0.02,0.0160320641282565,39420,4,5,50,0.0169710806697108,462
c50_smote,53,2839,8787,147,0.0183264177040111,0.265,0.0342820181112548,39420,4,5,50,0.0169710806697108,462
c50_none,0,0,11626,200,NaN,0,NaN,39420,4,5,50,0.0169710806697108,462
adaboost_under,165,7676,5931,81,0.0210432342813417,0.670731707317073,0.0408062322245579,46175,4,4,55,0.0181483486735246,463
adaboost_over,0,1,13606,246,0,0,NaN,46175,4,4,55,0.0181483486735246,463
adaboost_smote,75,2872,10735,171,0.0254496097726502,0.304878048780488,0.0469777638584403,46175,4,4,55,0.0181483486735246,463
adaboost_none,0,6,13601,246,0,0,NaN,46175,4,4,55,0.0181483486735246,463
xgboost_under,152,6064,7543,94,0.0244530244530245,0.617886178861789,0.0470442587434231,46175,4,4,55,0.0181483486735246,463
xgboost_over,51,1779,11828,195,0.0278688524590164,0.207317073170732,0.0491329479768786,46175,4,4,55,0.0181483486735246,463
xgboost_smote,74,2576,11031,172,0.0279245283018868,0.300813008130081,0.0511049723756906,46175,4,4,55,0.0181483486735246,463
xgboost_none,0,0,13607,246,NaN,0,NaN,46175,4,4,55,0.0181483486735246,463
randomforest_under,151,5721,7886,95,0.0257152588555858,0.613821138211382,0.0493625367767244,46175,4,4,55,0.0181483486735246,463
randomforest_over,0,0,13607,246,NaN,0,NaN,46175,4,4,55,0.0181483486735246,463
randomforest_smote,11,352,13255,235,0.0303030303030303,0.0447154471544715,0.0361247947454844,46175,4,4,55,0.0181483486735246,463
randomforest_none,0,0,13607,246,NaN,0,NaN,46175,4,4,55,0.0181483486735246,463
c50_under,128,5864,7743,118,0.0213618157543391,0.520325203252033,0.041038794485412,46175,4,4,55,0.0181483486735246,463
c50_over,8,360,13247,238,0.0217391304347826,0.032520325203252,0.0260586319218241,46175,4,4,55,0.0181483486735246,463
c50_smote,75,3654,9953,171,0.0201126307320998,0.304878048780488,0.0377358490566038,46175,4,4,55,0.0181483486735246,463
c50_none,0,0,13607,246,NaN,0,NaN,46175,4,4,55,0.0181483486735246,463
adaboost_under,175,6554,6636,82,0.0260068360826274,0.680933852140078,0.0501002004008016,44823,2,2,35,0.0191196483947973,464
adaboost_over,0,0,13190,257,NaN,0,NaN,44823,2,2,35,0.0191196483947973,464
adaboost_smote,79,2777,10413,178,0.0276610644257703,0.307392996108949,0.0507548988114359,44823,2,2,35,0.0191196483947973,464
adaboost_none,0,5,13185,257,0,0,NaN,44823,2,2,35,0.0191196483947973,464
xgboost_under,153,5239,7951,104,0.0283753709198813,0.595330739299611,0.0541688794476899,44823,2,2,35,0.0191196483947973,464
xgboost_over,64,1963,11227,193,0.0315737543167242,0.249027237354086,0.0560420315236427,44823,2,2,35,0.0191196483947973,464
xgboost_smote,75,2477,10713,182,0.0293887147335423,0.291828793774319,0.0533997864008544,44823,2,2,35,0.0191196483947973,464
xgboost_none,0,0,13190,257,NaN,0,NaN,44823,2,2,35,0.0191196483947973,464
randomforest_under,168,5238,7952,89,0.0310765815760266,0.653696498054475,0.0593325092707046,44823,2,2,35,0.0191196483947973,464
randomforest_over,0,0,13190,257,NaN,0,NaN,44823,2,2,35,0.0191196483947973,464
randomforest_smote,19,619,12571,238,0.0297805642633229,0.0739299610894942,0.0424581005586592,44823,2,2,35,0.0191196483947973,464
randomforest_none,0,0,13190,257,NaN,0,NaN,44823,2,2,35,0.0191196483947973,464
c50_under,132,5356,7834,125,0.0240524781341108,0.513618677042802,0.0459530026109661,44823,2,2,35,0.0191196483947973,464
c50_over,10,354,12836,247,0.0274725274725275,0.0389105058365759,0.0322061191626409,44823,2,2,35,0.0191196483947973,464
c50_smote,93,3626,9564,164,0.0250067222371605,0.361867704280156,0.0467806841046278,44823,2,2,35,0.0191196483947973,464
c50_none,0,0,13190,257,NaN,0,NaN,44823,2,2,35,0.0191196483947973,464
adaboost_under,107,6105,5601,51,0.0172247263361236,0.677215189873418,0.0335949764521193,39546,4,4,30,0.0139331411520761,465
adaboost_over,0,1,11705,158,0,0,NaN,39546,4,4,30,0.0139331411520761,465
adaboost_smote,45,2371,9335,113,0.0186258278145695,0.284810126582278,0.034965034965035,39546,4,4,30,0.0139331411520761,465
adaboost_none,0,4,11702,158,0,0,NaN,39546,4,4,30,0.0139331411520761,465
xgboost_under,102,4863,6843,56,0.0205438066465257,0.645569620253165,0.0398204177239899,39546,4,4,30,0.0139331411520761,465
xgboost_over,37,1485,10221,121,0.0243101182654402,0.234177215189873,0.0440476190476191,39546,4,4,30,0.0139331411520761,465
xgboost_smote,53,2176,9530,105,0.0237774786899955,0.335443037974684,0.0444072056975283,39546,4,4,30,0.0139331411520761,465
xgboost_none,0,0,11706,158,NaN,0,NaN,39546,4,4,30,0.0139331411520761,465
randomforest_under,106,4711,6995,52,0.0220053975503425,0.670886075949367,0.0426130653266332,39546,4,4,30,0.0139331411520761,465
randomforest_over,0,0,11706,158,NaN,0,NaN,39546,4,4,30,0.0139331411520761,465
randomforest_smote,17,545,11161,141,0.0302491103202847,0.107594936708861,0.0472222222222222,39546,4,4,30,0.0139331411520761,465
randomforest_none,0,0,11706,158,NaN,0,NaN,39546,4,4,30,0.0139331411520761,465
c50_under,69,4643,7063,89,0.0146434634974533,0.436708860759494,0.0283367556468172,39546,4,4,30,0.0139331411520761,465
c50_over,3,254,11452,155,0.0116731517509728,0.0189873417721519,0.0144578313253012,39546,4,4,30,0.0139331411520761,465
c50_smote,53,3094,8612,105,0.0168414362885288,0.335443037974684,0.0320726172465961,39546,4,4,30,0.0139331411520761,465
c50_none,0,0,11706,158,NaN,0,NaN,39546,4,4,30,0.0139331411520761,465
adaboost_under,124,6750,5686,32,0.0180389874890893,0.794871794871795,0.0352773826458037,41973,2,3,33,0.0125795154027589,466
adaboost_over,0,1,12435,156,0,0,NaN,41973,2,3,33,0.0125795154027589,466
adaboost_smote,46,2610,9826,110,0.0173192771084337,0.294871794871795,0.0327169274537696,41973,2,3,33,0.0125795154027589,466
adaboost_none,0,2,12434,156,0,0,NaN,41973,2,3,33,0.0125795154027589,466
xgboost_under,91,5120,7316,65,0.0174630589138361,0.583333333333333,0.033910937208869,41973,2,3,33,0.0125795154027589,466
xgboost_over,18,1136,11300,138,0.0155979202772964,0.115384615384615,0.0274809160305344,41973,2,3,33,0.0125795154027589,466
xgboost_smote,52,2567,9869,104,0.0198549064528446,0.333333333333333,0.0374774774774775,41973,2,3,33,0.0125795154027589,466
xgboost_none,0,0,12436,156,NaN,0,NaN,41973,2,3,33,0.0125795154027589,466
