v1,tp,fp,tn,fn,prec,rec,f1,n,noise_vars,cor_vars,linear_vars,minority_size,iter
c50_smote,69,3486,8962,126,0.0194092827004219,0.353846153846154,0.0368,42143,5,5,40,0.0168236717841634,406
c50_none,0,0,12448,195,NaN,0,NaN,42143,5,5,40,0.0168236717841634,406
adaboost_under,190,7003,5752,86,0.0264145697205617,0.688405797101449,0.0508769580934529,43435,4,4,48,0.022815701623115,407
adaboost_over,0,4,12751,276,0,0,NaN,43435,4,4,48,0.022815701623115,407
adaboost_smote,85,2795,9960,191,0.0295138888888889,0.307971014492754,0.0538656527249683,43435,4,4,48,0.022815701623115,407
adaboost_none,0,6,12749,276,0,0,NaN,43435,4,4,48,0.022815701623115,407
xgboost_under,157,5597,7158,119,0.0272853667014251,0.568840579710145,0.0520729684908789,43435,4,4,48,0.022815701623115,407
xgboost_over,78,2163,10592,198,0.034805890227577,0.282608695652174,0.0619785458879619,43435,4,4,48,0.022815701623115,407
xgboost_smote,90,2619,10136,186,0.0332225913621262,0.326086956521739,0.0603015075376884,43435,4,4,48,0.022815701623115,407
xgboost_none,0,0,12755,276,NaN,0,NaN,43435,4,4,48,0.022815701623115,407
randomforest_under,176,5258,7497,100,0.0323886639676113,0.63768115942029,0.061646234676007,43435,4,4,48,0.022815701623115,407
randomforest_over,0,0,12755,276,NaN,0,NaN,43435,4,4,48,0.022815701623115,407
randomforest_smote,22,488,12267,254,0.0431372549019608,0.0797101449275362,0.0559796437659033,43435,4,4,48,0.022815701623115,407
randomforest_none,0,0,12755,276,NaN,0,NaN,43435,4,4,48,0.022815701623115,407
c50_under,141,5223,7532,135,0.0262863534675615,0.510869565217391,0.05,43435,4,4,48,0.022815701623115,407
c50_over,11,426,12329,265,0.0251716247139588,0.0398550724637681,0.0308555399719495,43435,4,4,48,0.022815701623115,407
c50_smote,94,2957,9798,182,0.0308095706325795,0.340579710144928,0.056507363991584,43435,4,4,48,0.022815701623115,407
c50_none,0,0,12755,276,NaN,0,NaN,43435,4,4,48,0.022815701623115,407
adaboost_under,146,7369,6560,58,0.0194278110445775,0.715686274509804,0.0378287342920067,47108,4,3,35,0.0142226373439755,408
adaboost_over,0,0,13929,204,NaN,0,NaN,47108,4,3,35,0.0142226373439755,408
adaboost_smote,63,3036,10893,141,0.0203291384317522,0.308823529411765,0.0381471389645777,47108,4,3,35,0.0142226373439755,408
adaboost_none,0,1,13928,204,0,0,NaN,47108,4,3,35,0.0142226373439755,408
xgboost_under,128,5766,8163,76,0.0217170003393281,0.627450980392157,0.0419809773696294,47108,4,3,35,0.0142226373439755,408
xgboost_over,49,1935,11994,155,0.0246975806451613,0.240196078431373,0.0447897623400366,47108,4,3,35,0.0142226373439755,408
xgboost_smote,66,2753,11176,138,0.0234125576445548,0.323529411764706,0.043665233212041,47108,4,3,35,0.0142226373439755,408
xgboost_none,0,0,13929,204,NaN,0,NaN,47108,4,3,35,0.0142226373439755,408
randomforest_under,125,5683,8246,79,0.0215220385674931,0.612745098039216,0.041583499667332,47108,4,3,35,0.0142226373439755,408
randomforest_over,0,0,13929,204,NaN,0,NaN,47108,4,3,35,0.0142226373439755,408
randomforest_smote,18,590,13339,186,0.0296052631578947,0.0882352941176471,0.0443349753694581,47108,4,3,35,0.0142226373439755,408
randomforest_none,0,0,13929,204,NaN,0,NaN,47108,4,3,35,0.0142226373439755,408
c50_under,122,6758,7171,82,0.0177325581395349,0.598039215686274,0.0344438170525127,47108,4,3,35,0.0142226373439755,408
c50_over,6,258,13671,198,0.0227272727272727,0.0294117647058824,0.0256410256410256,47108,4,3,35,0.0142226373439755,408
c50_smote,80,3650,10279,124,0.0214477211796247,0.392156862745098,0.0406710726995425,47108,4,3,35,0.0142226373439755,408
c50_none,0,0,13929,204,NaN,0,NaN,47108,4,3,35,0.0142226373439755,408
adaboost_under,127,6178,5653,58,0.0201427438540841,0.686486486486486,0.0391371340523883,40051,5,5,51,0.0158048488177574,409
adaboost_over,0,0,11831,185,NaN,0,NaN,40051,5,5,51,0.0158048488177574,409
adaboost_smote,60,2507,9324,125,0.0233735878457343,0.324324324324324,0.0436046511627907,40051,5,5,51,0.0158048488177574,409
adaboost_none,0,5,11826,185,0,0,NaN,40051,5,5,51,0.0158048488177574,409
xgboost_under,113,4795,7036,72,0.0230236348818256,0.610810810810811,0.044374631847634,40051,5,5,51,0.0158048488177574,409
xgboost_over,36,1587,10244,149,0.022181146025878,0.194594594594595,0.0398230088495575,40051,5,5,51,0.0158048488177574,409
xgboost_smote,53,2195,9636,132,0.023576512455516,0.286486486486487,0.0435676120016441,40051,5,5,51,0.0158048488177574,409
xgboost_none,0,0,11831,185,NaN,0,NaN,40051,5,5,51,0.0158048488177574,409
randomforest_under,117,4841,6990,68,0.0235982250907624,0.632432432432432,0.0454987361462182,40051,5,5,51,0.0158048488177574,409
randomforest_over,0,0,11831,185,NaN,0,NaN,40051,5,5,51,0.0158048488177574,409
randomforest_smote,10,392,11439,175,0.0248756218905473,0.0540540540540541,0.0340715502555366,40051,5,5,51,0.0158048488177574,409
randomforest_none,0,0,11831,185,NaN,0,NaN,40051,5,5,51,0.0158048488177574,409
c50_under,83,4962,6869,102,0.0164519326065411,0.448648648648649,0.0317399617590822,40051,5,5,51,0.0158048488177574,409
c50_over,3,274,11557,182,0.0108303249097473,0.0162162162162162,0.012987012987013,40051,5,5,51,0.0158048488177574,409
c50_smote,55,2905,8926,130,0.0185810810810811,0.297297297297297,0.0349761526232115,40051,5,5,51,0.0158048488177574,409
c50_none,0,0,11831,185,NaN,0,NaN,40051,5,5,51,0.0158048488177574,409
adaboost_under,59,5424,4561,35,0.0107605325551705,0.627659574468085,0.0211583288506365,33595,4,3,46,0.0102396189909213,410
adaboost_over,0,2,9983,94,0,0,NaN,33595,4,3,46,0.0102396189909213,410
adaboost_smote,27,2011,7974,67,0.0132482826300294,0.287234042553192,0.025328330206379,33595,4,3,46,0.0102396189909213,410
adaboost_none,0,0,9985,94,NaN,0,NaN,33595,4,3,46,0.0102396189909213,410
xgboost_under,54,4208,5777,40,0.012670107930549,0.574468085106383,0.0247933884297521,33595,4,3,46,0.0102396189909213,410
xgboost_over,13,689,9296,81,0.0185185185185185,0.138297872340426,0.0326633165829146,33595,4,3,46,0.0102396189909213,410
xgboost_smote,33,1738,8247,61,0.0186335403726708,0.351063829787234,0.0353887399463807,33595,4,3,46,0.0102396189909213,410
xgboost_none,0,0,9985,94,NaN,0,NaN,33595,4,3,46,0.0102396189909213,410
randomforest_under,62,4200,5785,32,0.014547160957297,0.659574468085106,0.0284664830119376,33595,4,3,46,0.0102396189909213,410
randomforest_over,0,0,9985,94,NaN,0,NaN,33595,4,3,46,0.0102396189909213,410
randomforest_smote,4,251,9734,90,0.0156862745098039,0.0425531914893617,0.0229226361031519,33595,4,3,46,0.0102396189909213,410
randomforest_none,0,0,9985,94,NaN,0,NaN,33595,4,3,46,0.0102396189909213,410
c50_under,46,4543,5442,48,0.0100239703639137,0.48936170212766,0.0196455263719838,33595,4,3,46,0.0102396189909213,410
c50_over,0,192,9793,94,0,0,NaN,33595,4,3,46,0.0102396189909213,410
c50_smote,26,2579,7406,68,0.00998080614203455,0.276595744680851,0.0192663949610967,33595,4,3,46,0.0102396189909213,410
c50_none,0,0,9985,94,NaN,0,NaN,33595,4,3,46,0.0102396189909213,410
adaboost_under,97,6994,5797,56,0.0136793118036948,0.633986928104575,0.0267807840971839,43146,4,4,40,0.0116580911324341,411
adaboost_over,0,0,12791,153,NaN,0,NaN,43146,4,4,40,0.0116580911324341,411
adaboost_smote,49,2904,9887,104,0.0165932949542838,0.320261437908497,0.0315518351577592,43146,4,4,40,0.0116580911324341,411
adaboost_none,0,2,12789,153,0,0,NaN,43146,4,4,40,0.0116580911324341,411
xgboost_under,99,5277,7514,54,0.0184151785714286,0.647058823529412,0.0358111774281063,43146,4,4,40,0.0116580911324341,411
xgboost_over,35,1239,11552,118,0.0274725274725275,0.228758169934641,0.0490539593552908,43146,4,4,40,0.0116580911324341,411
xgboost_smote,48,2228,10563,105,0.0210896309314587,0.313725490196078,0.0395224372169617,43146,4,4,40,0.0116580911324341,411
xgboost_none,0,0,12791,153,NaN,0,NaN,43146,4,4,40,0.0116580911324341,411
randomforest_under,101,5506,7285,52,0.0180131977884787,0.660130718954248,0.0350694444444444,43146,4,4,40,0.0116580911324341,411
randomforest_over,0,0,12791,153,NaN,0,NaN,43146,4,4,40,0.0116580911324341,411
randomforest_smote,10,501,12290,143,0.0195694716242661,0.065359477124183,0.0301204819277108,43146,4,4,40,0.0116580911324341,411
randomforest_none,0,0,12791,153,NaN,0,NaN,43146,4,4,40,0.0116580911324341,411
c50_under,86,5935,6856,67,0.0142833416376017,0.562091503267974,0.0278587625526401,43146,4,4,40,0.0116580911324341,411
c50_over,3,208,12583,150,0.014218009478673,0.0196078431372549,0.0164835164835165,43146,4,4,40,0.0116580911324341,411
c50_smote,48,3895,8896,105,0.0121734719756531,0.313725490196078,0.0234375,43146,4,4,40,0.0116580911324341,411
c50_none,0,0,12791,153,NaN,0,NaN,43146,4,4,40,0.0116580911324341,411
adaboost_under,196,7919,6663,91,0.0241528034504005,0.682926829268293,0.0466555582004285,49563,3,3,33,0.0195710509856143,412
adaboost_over,0,0,14582,287,NaN,0,NaN,49563,3,3,33,0.0195710509856143,412
adaboost_smote,87,3156,11426,200,0.0268270120259019,0.303135888501742,0.0492917847025496,49563,3,3,33,0.0195710509856143,412
adaboost_none,0,2,14580,287,0,0,NaN,49563,3,3,33,0.0195710509856143,412
xgboost_under,183,6154,8428,104,0.028878017989585,0.637630662020906,0.0552536231884058,49563,3,3,33,0.0195710509856143,412
xgboost_over,77,2115,12467,210,0.0351277372262774,0.268292682926829,0.0621218233158532,49563,3,3,33,0.0195710509856143,412
xgboost_smote,96,2819,11763,191,0.0329331046312178,0.334494773519164,0.0599625234228607,49563,3,3,33,0.0195710509856143,412
xgboost_none,0,0,14582,287,NaN,0,NaN,49563,3,3,33,0.0195710509856143,412
randomforest_under,187,5943,8639,100,0.0305057096247961,0.651567944250871,0.0582826866136824,49563,3,3,33,0.0195710509856143,412
randomforest_over,0,0,14582,287,NaN,0,NaN,49563,3,3,33,0.0195710509856143,412
randomforest_smote,30,565,14017,257,0.0504201680672269,0.104529616724739,0.0680272108843537,49563,3,3,33,0.0195710509856143,412
randomforest_none,0,0,14582,287,NaN,0,NaN,49563,3,3,33,0.0195710509856143,412
c50_under,184,8160,6422,103,0.0220517737296261,0.641114982578397,0.0426370061406558,49563,3,3,33,0.0195710509856143,412
c50_over,4,361,14221,283,0.010958904109589,0.0139372822299652,0.0122699386503067,49563,3,3,33,0.0195710509856143,412
c50_smote,102,4451,10131,185,0.0224028113331869,0.355400696864112,0.0421487603305785,49563,3,3,33,0.0195710509856143,412
c50_none,0,0,14582,287,NaN,0,NaN,49563,3,3,33,0.0195710509856143,412
adaboost_under,133,6316,5229,64,0.0206233524577454,0.6751269035533,0.0400240746313572,39137,3,3,44,0.0179880931088229,413
adaboost_over,0,2,11543,197,0,0,NaN,39137,3,3,44,0.0179880931088229,413
adaboost_smote,72,2449,9096,125,0.0285600952003173,0.365482233502538,0.0529801324503311,39137,3,3,44,0.0179880931088229,413
adaboost_none,0,9,11536,197,0,0,NaN,39137,3,3,44,0.0179880931088229,413
xgboost_under,123,4809,6736,74,0.0249391727493917,0.624365482233503,0.0479625658023006,39137,3,3,44,0.0179880931088229,413
xgboost_over,35,1398,10147,162,0.0244242847173761,0.177664974619289,0.0429447852760736,39137,3,3,44,0.0179880931088229,413
xgboost_smote,60,2306,9239,137,0.0253592561284869,0.304568527918782,0.0468201326570425,39137,3,3,44,0.0179880931088229,413
xgboost_none,0,0,11545,197,NaN,0,NaN,39137,3,3,44,0.0179880931088229,413
randomforest_under,109,4584,6961,88,0.0232260813978265,0.553299492385787,0.0445807770961145,39137,3,3,44,0.0179880931088229,413
randomforest_over,0,0,11545,197,NaN,0,NaN,39137,3,3,44,0.0179880931088229,413
randomforest_smote,14,426,11119,183,0.0318181818181818,0.0710659898477157,0.043956043956044,39137,3,3,44,0.0179880931088229,413
randomforest_none,0,0,11545,197,NaN,0,NaN,39137,3,3,44,0.0179880931088229,413
c50_under,94,5161,6384,103,0.0178877259752617,0.477157360406091,0.0344827586206897,39137,3,3,44,0.0179880931088229,413
c50_over,5,310,11235,192,0.0158730158730159,0.0253807106598985,0.01953125,39137,3,3,44,0.0179880931088229,413
c50_smote,60,3114,8431,137,0.0189035916824197,0.304568527918782,0.0355977454761198,39137,3,3,44,0.0179880931088229,413
c50_none,0,0,11545,197,NaN,0,NaN,39137,3,3,44,0.0179880931088229,413
adaboost_under,110,6336,5198,62,0.0170648464163823,0.63953488372093,0.0332426715019643,39018,4,3,52,0.0143010918037829,414
adaboost_over,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
adaboost_smote,43,2465,9069,129,0.0171451355661882,0.25,0.032089552238806,39018,4,3,52,0.0143010918037829,414
adaboost_none,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
xgboost_under,90,4851,6683,82,0.0182149362477231,0.523255813953488,0.0352043809896343,39018,4,3,52,0.0143010918037829,414
xgboost_over,30,1111,10423,142,0.0262927256792287,0.174418604651163,0.0456968773800457,39018,4,3,52,0.0143010918037829,414
xgboost_smote,45,2082,9452,127,0.0211565585331453,0.261627906976744,0.039147455415398,39018,4,3,52,0.0143010918037829,414
xgboost_none,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
randomforest_under,108,5097,6437,64,0.0207492795389049,0.627906976744186,0.0401710991259066,39018,4,3,52,0.0143010918037829,414
randomforest_over,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
randomforest_smote,9,363,11171,163,0.0241935483870968,0.0523255813953488,0.0330882352941176,39018,4,3,52,0.0143010918037829,414
randomforest_none,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
c50_under,98,5545,5989,74,0.0173666489455963,0.569767441860465,0.0337059329320722,39018,4,3,52,0.0143010918037829,414
c50_over,6,230,11304,166,0.0254237288135593,0.0348837209302326,0.0294117647058824,39018,4,3,52,0.0143010918037829,414
c50_smote,55,3140,8394,117,0.0172143974960876,0.319767441860465,0.0326700326700327,39018,4,3,52,0.0143010918037829,414
c50_none,0,0,11534,172,NaN,0,NaN,39018,4,3,52,0.0143010918037829,414
adaboost_under,111,5147,4532,50,0.0211106884747052,0.68944099378882,0.0409669680752906,32798,4,4,51,0.0163119702420879,415
adaboost_over,0,1,9678,161,0,0,NaN,32798,4,4,51,0.0163119702420879,415
adaboost_smote,39,1928,7751,122,0.0198271479410269,0.242236024844721,0.0366541353383459,32798,4,4,51,0.0163119702420879,415
adaboost_none,0,1,9678,161,0,0,NaN,32798,4,4,51,0.0163119702420879,415
xgboost_under,98,4138,5541,63,0.0231350330500472,0.608695652173913,0.044575847168524,32798,4,4,51,0.0163119702420879,415
xgboost_over,25,1017,8662,136,0.0239923224568138,0.15527950310559,0.0415627597672485,32798,4,4,51,0.0163119702420879,415
xgboost_smote,33,1709,7970,128,0.0189437428243398,0.204968944099379,0.0346820809248555,32798,4,4,51,0.0163119702420879,415
xgboost_none,0,0,9679,161,NaN,0,NaN,32798,4,4,51,0.0163119702420879,415
randomforest_under,92,3811,5868,69,0.0235716115808353,0.571428571428571,0.0452755905511811,32798,4,4,51,0.0163119702420879,415
randomforest_over,0,0,9679,161,NaN,0,NaN,32798,4,4,51,0.0163119702420879,415
randomforest_smote,8,321,9358,153,0.0243161094224924,0.0496894409937888,0.0326530612244898,32798,4,4,51,0.0163119702420879,415
randomforest_none,0,0,9679,161,NaN,0,NaN,32798,4,4,51,0.0163119702420879,415
c50_under,91,4658,5021,70,0.0191619288271215,0.565217391304348,0.0370672097759674,32798,4,4,51,0.0163119702420879,415
c50_over,8,214,9465,153,0.036036036036036,0.0496894409937888,0.04177545691906,32798,4,4,51,0.0163119702420879,415
c50_smote,50,2211,7468,111,0.0221141088014153,0.31055900621118,0.0412881915772089,32798,4,4,51,0.0163119702420879,415
c50_none,0,0,9679,161,NaN,0,NaN,32798,4,4,51,0.0163119702420879,415
adaboost_under,199,6549,5841,105,0.0294902193242442,0.654605263157895,0.056437889960295,42312,3,3,44,0.0241066364152014,416
adaboost_over,0,1,12389,304,0,0,NaN,42312,3,3,44,0.0241066364152014,416
adaboost_smote,94,2738,9652,210,0.0331920903954802,0.309210526315789,0.0599489795918367,42312,3,3,44,0.0241066364152014,416
adaboost_none,1,6,12384,303,0.142857142857143,0.00328947368421053,0.00643086816720257,42312,3,3,44,0.0241066364152014,416
xgboost_under,180,5433,6957,124,0.0320684126135756,0.592105263157895,0.0608416427243536,42312,3,3,44,0.0241066364152014,416
xgboost_over,100,2074,10316,204,0.0459981600735971,0.328947368421053,0.0807102502017756,42312,3,3,44,0.0241066364152014,416
xgboost_smote,93,2548,9842,211,0.0352139341158652,0.305921052631579,0.0631578947368421,42312,3,3,44,0.0241066364152014,416
xgboost_none,0,0,12390,304,NaN,0,NaN,42312,3,3,44,0.0241066364152014,416
randomforest_under,192,4929,7461,112,0.0374926772114821,0.631578947368421,0.0707834101382489,42312,3,3,44,0.0241066364152014,416
randomforest_over,0,0,12390,304,NaN,0,NaN,42312,3,3,44,0.0241066364152014,416
randomforest_smote,20,568,11822,284,0.0340136054421769,0.0657894736842105,0.0448430493273543,42312,3,3,44,0.0241066364152014,416
randomforest_none,0,0,12390,304,NaN,0,NaN,42312,3,3,44,0.0241066364152014,416
c50_under,167,5562,6828,137,0.0291499389073137,0.549342105263158,0.0553621747057848,42312,3,3,44,0.0241066364152014,416
c50_over,11,417,11973,293,0.0257009345794393,0.0361842105263158,0.0300546448087432,42312,3,3,44,0.0241066364152014,416
c50_smote,113,3441,8949,191,0.0317951603826674,0.371710526315789,0.0585795749092794,42312,3,3,44,0.0241066364152014,416
c50_none,0,0,12390,304,NaN,0,NaN,42312,3,3,44,0.0241066364152014,416
adaboost_under,141,6154,6103,87,0.0223987291501191,0.618421052631579,0.0432316418825694,41616,6,5,40,0.0184784698193003,417
adaboost_over,0,4,12253,228,0,0,NaN,41616,6,5,40,0.0184784698193003,417
adaboost_smote,72,2637,9620,156,0.026578073089701,0.315789473684211,0.0490296220633299,41616,6,5,40,0.0184784698193003,417
adaboost_none,0,8,12249,228,0,0,NaN,41616,6,5,40,0.0184784698193003,417
xgboost_under,136,4787,7470,92,0.0276254316473695,0.596491228070175,0.0528052805280528,41616,6,5,40,0.0184784698193003,417
xgboost_over,54,1544,10713,174,0.0337922403003755,0.236842105263158,0.0591456736035049,41616,6,5,40,0.0184784698193003,417
xgboost_smote,75,2415,9842,153,0.0301204819277108,0.328947368421053,0.0551876379690949,41616,6,5,40,0.0184784698193003,417
xgboost_none,0,0,12257,228,NaN,0,NaN,41616,6,5,40,0.0184784698193003,417
randomforest_under,143,4754,7503,85,0.0292015519705942,0.62719298245614,0.0558048780487805,41616,6,5,40,0.0184784698193003,417
randomforest_over,0,0,12257,228,NaN,0,NaN,41616,6,5,40,0.0184784698193003,417
randomforest_smote,20,428,11829,208,0.0446428571428571,0.087719298245614,0.0591715976331361,41616,6,5,40,0.0184784698193003,417
randomforest_none,0,0,12257,228,NaN,0,NaN,41616,6,5,40,0.0184784698193003,417
c50_under,139,6205,6052,89,0.0219104665825977,0.609649122807018,0.0423006695069994,41616,6,5,40,0.0184784698193003,417
c50_over,8,324,11933,220,0.0240963855421687,0.0350877192982456,0.0285714285714286,41616,6,5,40,0.0184784698193003,417
c50_smote,89,3141,9116,139,0.0275541795665635,0.390350877192982,0.0514748409485252,41616,6,5,40,0.0184784698193003,417
c50_none,0,0,12257,228,NaN,0,NaN,41616,6,5,40,0.0184784698193003,417
adaboost_under,95,6603,5754,40,0.0141833383099433,0.703703703703704,0.027806234450461,41637,3,3,34,0.00934265196820136,418
adaboost_over,0,1,12356,135,0,0,NaN,41637,3,3,34,0.00934265196820136,418
adaboost_smote,26,2372,9985,109,0.0108423686405338,0.192592592592593,0.0205290169759179,41637,3,3,34,0.00934265196820136,418
adaboost_none,0,2,12355,135,0,0,NaN,41637,3,3,34,0.00934265196820136,418
xgboost_under,81,5663,6694,54,0.0141016713091922,0.6,0.0275557067528491,41637,3,3,34,0.00934265196820136,418
xgboost_over,27,1190,11167,108,0.0221857025472473,0.2,0.0399408284023669,41637,3,3,34,0.00934265196820136,418
xgboost_smote,32,2173,10184,103,0.0145124716553288,0.237037037037037,0.0273504273504274,41637,3,3,34,0.00934265196820136,418
xgboost_none,0,0,12357,135,NaN,0,NaN,41637,3,3,34,0.00934265196820136,418
randomforest_under,82,5191,7166,53,0.0155509197800114,0.607407407407407,0.0303254437869823,41637,3,3,34,0.00934265196820136,418
randomforest_over,0,0,12357,135,NaN,0,NaN,41637,3,3,34,0.00934265196820136,418
randomforest_smote,15,568,11789,120,0.0257289879931389,0.111111111111111,0.0417827298050139,41637,3,3,34,0.00934265196820136,418
randomforest_none,0,1,12356,135,0,0,NaN,41637,3,3,34,0.00934265196820136,418
c50_under,75,5249,7108,60,0.0140871525169046,0.555555555555556,0.0274775599926727,41637,3,3,34,0.00934265196820136,418
c50_over,2,160,12197,133,0.0123456790123457,0.0148148148148148,0.0134680134680135,41637,3,3,34,0.00934265196820136,418
c50_smote,38,3447,8910,97,0.0109038737446198,0.281481481481481,0.0209944751381215,41637,3,3,34,0.00934265196820136,418
c50_none,0,0,12357,135,NaN,0,NaN,41637,3,3,34,0.00934265196820136,418
adaboost_under,87,4557,4314,43,0.018733850129199,0.669230769230769,0.0364474235441977,30002,2,3,41,0.0149990000666622,419
adaboost_over,0,1,8870,130,0,0,NaN,30002,2,3,41,0.0149990000666622,419
adaboost_smote,36,1756,7115,94,0.0200892857142857,0.276923076923077,0.0374609781477628,30002,2,3,41,0.0149990000666622,419
adaboost_none,0,2,8869,130,0,0,NaN,30002,2,3,41,0.0149990000666622,419
xgboost_under,74,3561,5310,56,0.0203576341127923,0.569230769230769,0.0393094289508632,30002,2,3,41,0.0149990000666622,419
xgboost_over,25,866,8005,105,0.0280583613916947,0.192307692307692,0.0489715964740451,30002,2,3,41,0.0149990000666622,419
xgboost_smote,31,1577,7294,99,0.0192786069651741,0.238461538461538,0.0356731875719218,30002,2,3,41,0.0149990000666622,419
xgboost_none,0,0,8871,130,NaN,0,NaN,30002,2,3,41,0.0149990000666622,419
randomforest_under,75,3603,5268,55,0.0203915171288744,0.576923076923077,0.039390756302521,30002,2,3,41,0.0149990000666622,419
randomforest_over,0,0,8871,130,NaN,0,NaN,30002,2,3,41,0.0149990000666622,419
randomforest_smote,8,371,8500,122,0.0211081794195251,0.0615384615384615,0.031434184675835,30002,2,3,41,0.0149990000666622,419
randomforest_none,0,0,8871,130,NaN,0,NaN,30002,2,3,41,0.0149990000666622,419
c50_under,85,5209,3662,45,0.0160559123536079,0.653846153846154,0.0313421828908555,30002,2,3,41,0.0149990000666622,419
c50_over,6,176,8695,124,0.032967032967033,0.0461538461538462,0.0384615384615385,30002,2,3,41,0.0149990000666622,419
c50_smote,44,2437,6434,86,0.0177347843611447,0.338461538461538,0.0337035618536959,30002,2,3,41,0.0149990000666622,419
c50_none,0,0,8871,130,NaN,0,NaN,30002,2,3,41,0.0149990000666622,419
adaboost_under,120,6659,5837,75,0.017701725918277,0.615384615384615,0.0344135359908231,42302,4,4,50,0.0149165524088696,420
adaboost_over,0,1,12495,195,0,0,NaN,42302,4,4,50,0.0149165524088696,420
adaboost_smote,49,2651,9845,146,0.0181481481481481,0.251282051282051,0.0338514680483592,42302,4,4,50,0.0149165524088696,420
adaboost_none,0,2,12494,195,0,0,NaN,42302,4,4,50,0.0149165524088696,420
xgboost_under,115,5301,7195,80,0.0212333825701625,0.58974358974359,0.0409909107111032,42302,4,4,50,0.0149165524088696,420
xgboost_over,28,1355,11141,167,0.0202458423716558,0.143589743589744,0.0354879594423321,42302,4,4,50,0.0149165524088696,420
xgboost_smote,58,2359,10137,137,0.0239966901117087,0.297435897435897,0.0444104134762634,42302,4,4,50,0.0149165524088696,420
xgboost_none,0,0,12496,195,NaN,0,NaN,42302,4,4,50,0.0149165524088696,420
randomforest_under,111,4995,7501,84,0.0217391304347826,0.569230769230769,0.0418788907753254,42302,4,4,50,0.0149165524088696,420
randomforest_over,0,0,12496,195,NaN,0,NaN,42302,4,4,50,0.0149165524088696,420
randomforest_smote,14,488,12008,181,0.0278884462151394,0.0717948717948718,0.0401721664275466,42302,4,4,50,0.0149165524088696,420
randomforest_none,0,0,12496,195,NaN,0,NaN,42302,4,4,50,0.0149165524088696,420
c50_under,129,7554,4942,66,0.0167903162827021,0.661538461538462,0.0327494287890327,42302,4,4,50,0.0149165524088696,420
c50_over,3,285,12211,192,0.0104166666666667,0.0153846153846154,0.0124223602484472,42302,4,4,50,0.0149165524088696,420
c50_smote,48,3324,9172,147,0.0142348754448399,0.246153846153846,0.0269133725820017,42302,4,4,50,0.0149165524088696,420
c50_none,0,0,12496,195,NaN,0,NaN,42302,4,4,50,0.0149165524088696,420
adaboost_under,122,5941,4617,49,0.0201220517895431,0.713450292397661,0.0391401989092076,35762,4,4,35,0.0151277892735306,421
adaboost_over,0,2,10556,171,0,0,NaN,35762,4,4,35,0.0151277892735306,421
adaboost_smote,52,2214,8344,119,0.0229479258605472,0.304093567251462,0.0426754205990973,35762,4,4,35,0.0151277892735306,421
adaboost_none,0,0,10558,171,NaN,0,NaN,35762,4,4,35,0.0151277892735306,421
xgboost_under,98,4508,6050,73,0.0212765957446809,0.573099415204678,0.0410299351057149,35762,4,4,35,0.0151277892735306,421
xgboost_over,32,1143,9415,139,0.0272340425531915,0.187134502923977,0.0475482912332838,35762,4,4,35,0.0151277892735306,421
xgboost_smote,55,1985,8573,116,0.0269607843137255,0.321637426900585,0.0497512437810945,35762,4,4,35,0.0151277892735306,421
xgboost_none,0,0,10558,171,NaN,0,NaN,35762,4,4,35,0.0151277892735306,421
randomforest_under,114,4507,6051,57,0.0246699848517637,0.666666666666667,0.0475792988313856,35762,4,4,35,0.0151277892735306,421
randomforest_over,0,0,10558,171,NaN,0,NaN,35762,4,4,35,0.0151277892735306,421
randomforest_smote,11,333,10225,160,0.0319767441860465,0.064327485380117,0.0427184466019417,35762,4,4,35,0.0151277892735306,421
randomforest_none,0,0,10558,171,NaN,0,NaN,35762,4,4,35,0.0151277892735306,421
c50_under,138,7947,2611,33,0.0170686456400742,0.807017543859649,0.0334302325581395,35762,4,4,35,0.0151277892735306,421
c50_over,11,222,10336,160,0.0472103004291846,0.064327485380117,0.0544554455445545,35762,4,4,35,0.0151277892735306,421
c50_smote,63,3109,7449,108,0.0198612862547289,0.368421052631579,0.0376906969787616,35762,4,4,35,0.0151277892735306,421
c50_none,0,0,10558,171,NaN,0,NaN,35762,4,4,35,0.0151277892735306,421
adaboost_under,51,5140,4272,38,0.00982469659025236,0.573033707865168,0.0193181818181818,31669,4,5,40,0.00944140958034671,422
adaboost_over,0,1,9411,89,0,0,NaN,31669,4,5,40,0.00944140958034671,422
adaboost_smote,26,1966,7446,63,0.0130522088353414,0.292134831460674,0.0249879865449303,31669,4,5,40,0.00944140958034671,422
adaboost_none,0,0,9412,89,NaN,0,NaN,31669,4,5,40,0.00944140958034671,422
xgboost_under,51,4128,5284,38,0.0122038765254846,0.573033707865168,0.0238987816307404,31669,4,5,40,0.00944140958034671,422
xgboost_over,11,773,8639,78,0.014030612244898,0.123595505617978,0.0252004581901489,31669,4,5,40,0.00944140958034671,422
xgboost_smote,23,1898,7514,66,0.0119729307652264,0.258426966292135,0.0228855721393035,31669,4,5,40,0.00944140958034671,422
